epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5141.65,0.99979,0.89341,1.06004,0.73585,0.80222,0.84654,0.64027,0.95104,0.71543,1.10999,0.008647,0.008647,0.008647
43,5258.23,1.00698,0.88246,1.05907,0.72473,0.82097,0.84542,0.63735,0.94959,0.72332,1.10496,0.008614,0.008614,0.008614
44,5374.52,0.99656,0.87996,1.0538,0.73824,0.82097,0.85094,0.6421,0.9457,0.71138,1.1028,0.008581,0.008581,0.008581
45,5491.05,0.99974,0.88373,1.05294,0.71099,0.82637,0.84605,0.63678,0.95331,0.72108,1.10738,0.008548,0.008548,0.008548
46,5607.7,0.99682,0.88281,1.05677,0.74056,0.79881,0.84883,0.64061,0.94547,0.71995,1.10752,0.008515,0.008515,0.008515
47,5723.5,0.98829,0.87008,1.04816,0.72934,0.81169,0.84685,0.63727,0.94585,0.71199,1.10209,0.008482,0.008482,0.008482
48,5839.36,0.99453,0.87437,1.05457,0.74715,0.79483,0.84747,0.63983,0.94762,0.71141,1.10474,0.008449,0.008449,0.008449
49,5956.58,0.99215,0.87901,1.04999,0.72007,0.82353,0.84729,0.6403,0.94486,0.719,1.1043,0.008416,0.008416,0.008416
50,6073.12,0.98798,0.87577,1.04806,0.74511,0.79767,0.84806,0.63993,0.9449,0.71531,1.10745,0.008383,0.008383,0.008383
51,6189.12,0.99587,0.87307,1.04867,0.7308,0.81643,0.84854,0.64186,0.94324,0.7062,1.10551,0.00835,0.00835,0.00835
52,6305.19,0.99233,0.87782,1.04704,0.73299,0.81103,0.84844,0.64156,0.94276,0.70744,1.10566,0.008317,0.008317,0.008317
53,6421.27,0.99114,0.87183,1.0472,0.73034,0.82637,0.85474,0.64421,0.94353,0.69673,1.10463,0.008284,0.008284,0.008284
54,6538.01,0.99651,0.87274,1.0502,0.73811,0.80571,0.85216,0.64442,0.94179,0.7065,1.10559,0.008251,0.008251,0.008251
55,6654.93,0.98719,0.86907,1.04553,0.73786,0.81415,0.85573,0.64497,0.94279,0.70878,1.10503,0.008218,0.008218,0.008218
56,6771.47,0.98928,0.86596,1.04806,0.73618,0.81586,0.85539,0.64528,0.94371,0.7045,1.10689,0.008185,0.008185,0.008185
57,6887.94,0.9869,0.87289,1.0473,0.73487,0.82784,0.85697,0.64451,0.94735,0.6967,1.10984,0.008152,0.008152,0.008152
58,7004.83,0.98658,0.86305,1.05022,0.75371,0.80875,0.85749,0.64729,0.94347,0.68782,1.10648,0.008119,0.008119,0.008119
59,7122.52,0.99109,0.87528,1.04569,0.7519,0.80094,0.85593,0.64742,0.93667,0.69725,1.10288,0.008086,0.008086,0.008086
60,7240.43,0.99135,0.86509,1.05388,0.7601,0.80165,0.86123,0.65164,0.93739,0.68595,1.10315,0.008053,0.008053,0.008053
61,7368.09,0.98463,0.85862,1.04558,0.7476,0.80634,0.85916,0.64993,0.93945,0.68598,1.10507,0.00802,0.00802,0.00802
62,7508.68,0.98583,0.85926,1.04894,0.75067,0.80989,0.85676,0.64817,0.94144,0.68355,1.10642,0.007987,0.007987,0.007987
63,7632.39,0.9799,0.85515,1.04323,0.73482,0.82864,0.85589,0.64877,0.93847,0.68656,1.10497,0.007954,0.007954,0.007954
64,7751.49,0.97757,0.85442,1.03889,0.73841,0.82381,0.85857,0.65071,0.93576,0.68533,1.10207,0.007921,0.007921,0.007921
65,7868.38,0.98128,0.85602,1.04218,0.75651,0.79461,0.85952,0.65112,0.93755,0.68743,1.10216,0.007888,0.007888,0.007888
66,7985.53,0.98222,0.85693,1.04493,0.74898,0.80847,0.86159,0.6527,0.94052,0.68255,1.10429,0.007855,0.007855,0.007855
67,8101.96,0.98287,0.85783,1.04725,0.75184,0.80989,0.86267,0.65421,0.93655,0.68169,1.1018,0.007822,0.007822,0.007822
68,8218.82,0.97406,0.84834,1.03983,0.75302,0.81098,0.8622,0.65295,0.93847,0.68391,1.10321,0.007789,0.007789,0.007789
69,8336.48,0.97979,0.86221,1.04504,0.75719,0.80285,0.86207,0.65226,0.93877,0.68534,1.10427,0.007756,0.007756,0.007756
70,8453.07,0.97615,0.84987,1.04414,0.74122,0.82381,0.86221,0.65162,0.9362,0.68255,1.10379,0.007723,0.007723,0.007723
71,8574.48,0.97716,0.85014,1.04059,0.75353,0.80904,0.86379,0.65441,0.93682,0.6817,1.10458,0.00769,0.00769,0.00769
72,8693.55,0.98073,0.85429,1.0455,0.75771,0.81216,0.86438,0.65488,0.93633,0.67371,1.10368,0.007657,0.007657,0.007657
73,8818.29,0.9842,0.84325,1.04946,0.75319,0.81519,0.86436,0.65672,0.93212,0.67463,1.09951,0.007624,0.007624,0.007624
74,8941.82,0.97974,0.84887,1.04223,0.74923,0.81763,0.86472,0.65708,0.93189,0.67404,1.09923,0.007591,0.007591,0.007591
75,9069.08,0.983,0.85394,1.04423,0.74686,0.82584,0.86473,0.6581,0.93186,0.6699,1.09993,0.007558,0.007558,0.007558
76,9193.4,0.97895,0.84549,1.04361,0.7535,0.8148,0.86667,0.65959,0.93116,0.66915,1.10109,0.007525,0.007525,0.007525
77,9317.46,0.9776,0.83822,1.04301,0.74911,0.82353,0.86635,0.659,0.93335,0.66787,1.10191,0.007492,0.007492,0.007492
78,9441.57,0.97458,0.84261,1.03848,0.75037,0.82004,0.86585,0.65792,0.93273,0.67052,1.10155,0.007459,0.007459,0.007459
79,9561.73,0.97305,0.84281,1.0436,0.75469,0.815,0.86511,0.65702,0.9325,0.66947,1.10119,0.007426,0.007426,0.007426
80,9683.31,0.97788,0.83305,1.04325,0.75907,0.81564,0.86596,0.65782,0.93165,0.66752,1.10054,0.007393,0.007393,0.007393
81,9802.93,0.9728,0.84044,1.03952,0.76057,0.80702,0.86509,0.65868,0.93175,0.66805,1.09992,0.00736,0.00736,0.00736
82,9923.39,0.97593,0.84575,1.0437,0.75402,0.8133,0.86511,0.65761,0.93109,0.66699,1.10041,0.007327,0.007327,0.007327
83,10044.1,0.97416,0.83998,1.04531,0.76318,0.81131,0.8662,0.65839,0.93183,0.66632,1.10112,0.007294,0.007294,0.007294
84,10166.9,0.97743,0.84028,1.03876,0.7531,0.815,0.86602,0.65784,0.93218,0.6676,1.09975,0.007261,0.007261,0.007261
85,10300.9,0.97452,0.83243,1.04024,0.73847,0.82694,0.86476,0.65806,0.93067,0.66726,1.09893,0.007228,0.007228,0.007228
86,10432.5,0.97519,0.83905,1.04449,0.75177,0.81444,0.86485,0.65735,0.93135,0.66663,1.10035,0.007195,0.007195,0.007195
87,10562.9,0.97292,0.8382,1.03991,0.74511,0.82666,0.86533,0.65807,0.93016,0.66736,1.10014,0.007162,0.007162,0.007162
88,10690.1,0.97303,0.8252,1.04396,0.74974,0.8204,0.86644,0.65967,0.93092,0.66686,1.10062,0.007129,0.007129,0.007129
89,10815.2,0.97011,0.82529,1.03948,0.75061,0.82154,0.86776,0.66139,0.93121,0.6645,1.10118,0.007096,0.007096,0.007096
90,10939.7,0.96814,0.82645,1.03986,0.74881,0.82666,0.86827,0.66052,0.92981,0.66322,1.09945,0.007063,0.007063,0.007063
91,11067.9,0.97029,0.83582,1.03668,0.75056,0.82773,0.86887,0.66046,0.92954,0.6638,1.0992,0.00703,0.00703,0.00703
92,11198.2,0.97547,0.83416,1.042,0.75015,0.82161,0.86891,0.66054,0.93009,0.66389,1.10001,0.006997,0.006997,0.006997
93,11323.9,0.97136,0.82718,1.03951,0.75554,0.81841,0.86919,0.66067,0.92958,0.66386,1.09975,0.006964,0.006964,0.006964
94,11448.2,0.9709,0.82558,1.03863,0.76254,0.80961,0.87012,0.66055,0.93044,0.66265,1.10096,0.006931,0.006931,0.006931
95,11572.5,0.97026,0.82871,1.0407,0.75867,0.81831,0.87001,0.66075,0.9306,0.66353,1.10132,0.006898,0.006898,0.006898
96,11693.5,0.96867,0.82601,1.03811,0.75329,0.82239,0.86967,0.66088,0.93042,0.66311,1.10108,0.006865,0.006865,0.006865
97,11813.3,0.96676,0.81973,1.03897,0.75747,0.81832,0.86984,0.66088,0.92926,0.66006,1.1008,0.006832,0.006832,0.006832
98,11930,0.97093,0.83135,1.03651,0.75374,0.82438,0.86933,0.6609,0.92892,0.65965,1.10051,0.006799,0.006799,0.006799
99,12045.6,0.96785,0.83529,1.04169,0.75408,0.82154,0.86943,0.66074,0.92831,0.65963,1.10051,0.006766,0.006766,0.006766
100,12175,0.96661,0.82585,1.03935,0.75987,0.8192,0.86992,0.66082,0.92829,0.65919,1.10098,0.006733,0.006733,0.006733
101,12312.8,0.96574,0.81686,1.03781,0.75855,0.81756,0.86947,0.66103,0.92804,0.65903,1.10105,0.0067,0.0067,0.0067
102,12434.9,0.96767,0.83015,1.03896,0.75938,0.8161,0.86945,0.66057,0.92803,0.65867,1.1008,0.006667,0.006667,0.006667
103,12555.9,0.97035,0.82072,1.04121,0.76441,0.81387,0.8691,0.66038,0.92801,0.65833,1.10068,0.006634,0.006634,0.006634
104,12674.7,0.97115,0.82172,1.04199,0.76573,0.81366,0.86919,0.65995,0.92763,0.65873,1.10031,0.006601,0.006601,0.006601
105,12802.8,0.96385,0.82241,1.03787,0.76799,0.80991,0.86928,0.66011,0.92707,0.65848,1.09961,0.006568,0.006568,0.006568
106,12929.9,0.96272,0.82079,1.0319,0.76954,0.80845,0.86923,0.65986,0.92734,0.65964,1.09968,0.006535,0.006535,0.006535
107,13048.2,0.96483,0.81771,1.0368,0.76797,0.81074,0.86895,0.6599,0.92734,0.65888,1.09977,0.006502,0.006502,0.006502
108,13170.4,0.96492,0.81893,1.04116,0.76791,0.81047,0.86935,0.66026,0.92705,0.65844,1.09964,0.006469,0.006469,0.006469
109,13292.3,0.96407,0.81312,1.03604,0.7655,0.80989,0.86927,0.65995,0.92716,0.65791,1.10002,0.006436,0.006436,0.006436
110,13414.2,0.96603,0.81853,1.03981,0.76411,0.81387,0.86945,0.66078,0.92657,0.65781,1.09979,0.006403,0.006403,0.006403
111,13539.2,0.96082,0.81886,1.0379,0.76335,0.81415,0.86958,0.66156,0.92675,0.6577,1.09951,0.00637,0.00637,0.00637
112,13662.2,0.96482,0.81787,1.03688,0.76297,0.81614,0.86955,0.66211,0.92687,0.65758,1.09973,0.006337,0.006337,0.006337
113,13788.1,0.9549,0.81407,1.02959,0.76474,0.81564,0.86966,0.66278,0.92727,0.65633,1.0999,0.006304,0.006304,0.006304
114,13905.6,0.96646,0.82036,1.03885,0.76558,0.81393,0.86965,0.66204,0.92766,0.65612,1.10024,0.006271,0.006271,0.006271
115,14024.8,0.96138,0.81521,1.03445,0.76801,0.81387,0.87007,0.66244,0.92783,0.65614,1.10058,0.006238,0.006238,0.006238
116,14142.2,0.96184,0.81907,1.0354,0.76615,0.81586,0.87045,0.66256,0.9281,0.65571,1.10077,0.006205,0.006205,0.006205
117,14270.9,0.96031,0.80058,1.03301,0.75772,0.82031,0.87054,0.66305,0.92821,0.65645,1.10072,0.006172,0.006172,0.006172
118,14440.7,0.96196,0.82258,1.03424,0.76427,0.81841,0.87084,0.6629,0.92826,0.65533,1.10116,0.006139,0.006139,0.006139
119,14603.6,0.95707,0.80717,1.03504,0.76881,0.81648,0.87131,0.66303,0.92821,0.65543,1.10115,0.006106,0.006106,0.006106
120,14769.4,0.96208,0.81662,1.03809,0.76268,0.8187,0.87146,0.66269,0.92814,0.65491,1.10086,0.006073,0.006073,0.006073
121,14935,0.96184,0.81344,1.03402,0.76623,0.81614,0.87147,0.66308,0.92816,0.65432,1.10095,0.00604,0.00604,0.00604
122,15109.3,0.96214,0.80638,1.03489,0.76521,0.81614,0.87177,0.66366,0.92778,0.65352,1.10073,0.006007,0.006007,0.006007
123,15313.7,0.96118,0.80724,1.03296,0.7669,0.81444,0.87176,0.66348,0.92775,0.65343,1.10067,0.005974,0.005974,0.005974
124,15472.7,0.95308,0.80875,1.03206,0.76842,0.81561,0.87197,0.66358,0.9276,0.65304,1.10077,0.005941,0.005941,0.005941
125,15643.5,0.95757,0.81234,1.03638,0.76302,0.8204,0.87206,0.66359,0.92798,0.65234,1.10111,0.005908,0.005908,0.005908
126,15820.9,0.952,0.80571,1.03062,0.76355,0.82097,0.87234,0.66384,0.92787,0.65216,1.10121,0.005875,0.005875,0.005875
127,16022,0.95915,0.79734,1.0325,0.76434,0.81936,0.87268,0.66436,0.92782,0.65175,1.10108,0.005842,0.005842,0.005842
128,16219.2,0.96506,0.8109,1.03719,0.7628,0.81974,0.87281,0.66443,0.92746,0.65112,1.10092,0.005809,0.005809,0.005809
129,16405.1,0.956,0.80629,1.03589,0.76283,0.81955,0.87294,0.66431,0.92748,0.64995,1.10092,0.005776,0.005776,0.005776
130,16580,0.95865,0.80886,1.03609,0.76545,0.81841,0.87316,0.66452,0.92752,0.64932,1.10077,0.005743,0.005743,0.005743
131,16755.9,0.95923,0.80097,1.0365,0.76732,0.81622,0.87346,0.66486,0.92742,0.6493,1.10063,0.00571,0.00571,0.00571
132,16939.1,0.95481,0.79956,1.03242,0.76559,0.81766,0.87355,0.66511,0.92735,0.64893,1.10053,0.005677,0.005677,0.005677
133,17101.8,0.94677,0.79958,1.0284,0.76588,0.81756,0.87348,0.66501,0.92726,0.64872,1.10032,0.005644,0.005644,0.005644
134,17276.1,0.95663,0.80207,1.02848,0.76641,0.81614,0.87366,0.66509,0.9273,0.64848,1.10033,0.005611,0.005611,0.005611
135,17446.2,0.9559,0.79892,1.03322,0.76701,0.81699,0.87365,0.6652,0.92767,0.64838,1.10069,0.005578,0.005578,0.005578
136,17620.1,0.95447,0.80493,1.03282,0.76721,0.81699,0.87385,0.66498,0.92776,0.64814,1.10071,0.005545,0.005545,0.005545
137,17791.3,0.94877,0.79364,1.02622,0.7682,0.81651,0.87401,0.66533,0.92788,0.64801,1.10067,0.005512,0.005512,0.005512
138,17972.1,0.9572,0.79578,1.03197,0.76818,0.81671,0.87413,0.66563,0.92801,0.64778,1.10079,0.005479,0.005479,0.005479
139,18115.1,0.94969,0.79733,1.02964,0.76978,0.81643,0.87418,0.66569,0.92802,0.648,1.10076,0.005446,0.005446,0.005446
140,18242.5,0.95348,0.79446,1.03109,0.77067,0.81671,0.87427,0.66557,0.92807,0.64776,1.10071,0.005413,0.005413,0.005413
141,18369.2,0.95855,0.79943,1.0339,0.77011,0.81699,0.87432,0.66555,0.92794,0.64729,1.10063,0.00538,0.00538,0.00538
142,18495.2,0.95448,0.80346,1.03215,0.77125,0.81535,0.87446,0.66576,0.92793,0.64676,1.10057,0.005347,0.005347,0.005347
143,18618.6,0.95366,0.7974,1.03154,0.77158,0.81415,0.87458,0.66567,0.92798,0.64617,1.1005,0.005314,0.005314,0.005314
144,18746.7,0.95129,0.79488,1.03556,0.77206,0.81334,0.87473,0.66618,0.9279,0.64577,1.10047,0.005281,0.005281,0.005281
145,18908,0.94977,0.79255,1.03197,0.77244,0.8133,0.87488,0.66594,0.92785,0.6457,1.10034,0.005248,0.005248,0.005248
146,19059.6,0.95242,0.7974,1.02991,0.77283,0.81216,0.87498,0.66606,0.92774,0.64571,1.10029,0.005215,0.005215,0.005215
147,19234.6,0.94782,0.78808,1.02808,0.77206,0.81333,0.87507,0.66645,0.92781,0.64559,1.10028,0.005182,0.005182,0.005182
148,19407.8,0.94504,0.78848,1.02468,0.7728,0.81302,0.87522,0.66648,0.92801,0.64565,1.10035,0.005149,0.005149,0.005149
149,19577.9,0.95132,0.79184,1.02953,0.77289,0.81245,0.87531,0.66646,0.92783,0.64533,1.10022,0.005116,0.005116,0.005116
150,19748.7,0.94766,0.79439,1.02638,0.77235,0.81188,0.87533,0.66652,0.9278,0.64511,1.10015,0.005083,0.005083,0.005083
151,19921.1,0.94571,0.78104,1.03077,0.77191,0.81273,0.87538,0.66632,0.92777,0.64493,1.10017,0.00505,0.00505,0.00505
152,20081.2,0.94063,0.78674,1.02421,0.77286,0.81131,0.87539,0.6667,0.92782,0.64533,1.10026,0.005017,0.005017,0.005017
153,20211,0.9503,0.79455,1.02876,0.77209,0.81159,0.87547,0.66684,0.92789,0.64523,1.10036,0.004984,0.004984,0.004984
154,20332.5,0.94497,0.78663,1.02931,0.77309,0.81132,0.87551,0.66694,0.92765,0.64535,1.10026,0.004951,0.004951,0.004951
155,20453.5,0.94837,0.78945,1.02585,0.77359,0.81074,0.87568,0.66698,0.92761,0.64536,1.10031,0.004918,0.004918,0.004918
156,20575.6,0.94437,0.78566,1.0264,0.77454,0.80931,0.8758,0.66712,0.92773,0.64545,1.10041,0.004885,0.004885,0.004885
157,20696,0.94757,0.78716,1.02697,0.77439,0.80959,0.87576,0.66712,0.92763,0.64547,1.10032,0.004852,0.004852,0.004852
158,20818.4,0.94584,0.7849,1.02814,0.77365,0.80904,0.87588,0.66738,0.92768,0.64525,1.10027,0.004819,0.004819,0.004819
159,20938.1,0.94304,0.78098,1.02868,0.77284,0.81016,0.8759,0.6673,0.92754,0.64523,1.10021,0.004786,0.004786,0.004786
160,21058.7,0.94348,0.78789,1.02949,0.77257,0.80989,0.87591,0.66743,0.92746,0.64506,1.10018,0.004753,0.004753,0.004753
161,21178.1,0.94641,0.78147,1.0252,0.77321,0.80989,0.876,0.66757,0.92745,0.64509,1.10011,0.00472,0.00472,0.00472
162,21300,0.94209,0.7796,1.02636,0.77369,0.80928,0.87614,0.66792,0.92732,0.64481,1.10005,0.004687,0.004687,0.004687
163,21422.1,0.94175,0.77905,1.02415,0.77391,0.80989,0.87605,0.66772,0.9273,0.64505,1.10003,0.004654,0.004654,0.004654
164,21545.2,0.94434,0.77572,1.02541,0.77364,0.80961,0.87618,0.66783,0.92726,0.64512,1.10003,0.004621,0.004621,0.004621
165,21663.2,0.94469,0.78212,1.0299,0.77368,0.8092,0.87626,0.66812,0.92728,0.645,1.09998,0.004588,0.004588,0.004588
166,21781,0.94201,0.77081,1.03078,0.7734,0.80891,0.87633,0.66799,0.92736,0.64485,1.09995,0.004555,0.004555,0.004555
167,21903.6,0.93696,0.77804,1.02558,0.77347,0.8092,0.87644,0.668,0.92725,0.64468,1.09994,0.004522,0.004522,0.004522
168,22024.2,0.93829,0.77597,1.02567,0.77365,0.81004,0.87657,0.66823,0.92702,0.64486,1.09989,0.004489,0.004489,0.004489
169,22145.3,0.93901,0.78408,1.02659,0.7743,0.80918,0.87654,0.66782,0.92697,0.64479,1.0998,0.004456,0.004456,0.004456
170,22266.7,0.94199,0.78253,1.02885,0.77514,0.80762,0.87657,0.66811,0.92674,0.64469,1.09979,0.004423,0.004423,0.004423
171,22385.9,0.94109,0.78095,1.02711,0.77589,0.80773,0.87658,0.66837,0.92664,0.64444,1.09969,0.00439,0.00439,0.00439
172,22503.1,0.94256,0.76991,1.02731,0.77517,0.80875,0.87669,0.66816,0.92667,0.64432,1.09969,0.004357,0.004357,0.004357
173,22634.7,0.92641,0.76979,1.01856,0.77601,0.8083,0.87673,0.66774,0.92673,0.64399,1.09984,0.004324,0.004324,0.004324
174,22772.1,0.93883,0.77333,1.02296,0.77822,0.80705,0.87675,0.66813,0.92672,0.64361,1.09984,0.004291,0.004291,0.004291
175,22904,0.93055,0.7661,1.02147,0.77737,0.80705,0.87683,0.6682,0.92655,0.64374,1.09976,0.004258,0.004258,0.004258
176,23032.1,0.94643,0.77945,1.03002,0.77652,0.80705,0.87689,0.66846,0.92648,0.6438,1.09981,0.004225,0.004225,0.004225
177,23157.4,0.94132,0.77677,1.0253,0.77664,0.80762,0.87695,0.66829,0.9265,0.64403,1.09981,0.004192,0.004192,0.004192
178,23282.1,0.93676,0.77525,1.02558,0.7758,0.80829,0.87692,0.66817,0.92644,0.64419,1.09986,0.004159,0.004159,0.004159
179,23406.3,0.93755,0.77486,1.026,0.77625,0.80743,0.87694,0.6684,0.92645,0.64412,1.09982,0.004126,0.004126,0.004126
180,23530.4,0.93054,0.76662,1.0203,0.77738,0.80705,0.87696,0.66824,0.92654,0.6443,1.09997,0.004093,0.004093,0.004093
181,23652.8,0.9388,0.76669,1.02084,0.77455,0.80875,0.87708,0.66839,0.92636,0.64416,1.09992,0.00406,0.00406,0.00406
182,23774.9,0.93062,0.76902,1.02585,0.7757,0.80818,0.87699,0.66813,0.92631,0.64429,1.09984,0.004027,0.004027,0.004027
183,23896.8,0.93971,0.76424,1.02443,0.77537,0.80762,0.87707,0.66862,0.92626,0.64414,1.09987,0.003994,0.003994,0.003994
184,24019.1,0.93828,0.7626,1.02686,0.77553,0.808,0.87718,0.66868,0.92611,0.6439,1.0998,0.003961,0.003961,0.003961
185,24141.6,0.93375,0.76711,1.02232,0.77544,0.80858,0.87725,0.66847,0.926,0.64362,1.09974,0.003928,0.003928,0.003928
186,24264.6,0.94266,0.76489,1.02665,0.77502,0.80858,0.87732,0.66833,0.92599,0.64321,1.09964,0.003895,0.003895,0.003895
187,24386.1,0.92853,0.76141,1.02247,0.77501,0.8079,0.87735,0.66838,0.92589,0.64307,1.09964,0.003862,0.003862,0.003862
188,24509.1,0.92861,0.76174,1.01867,0.77482,0.80904,0.87736,0.66854,0.92585,0.64292,1.09959,0.003829,0.003829,0.003829
189,24631.8,0.93829,0.76676,1.02219,0.7751,0.808,0.87744,0.66846,0.92582,0.64269,1.09961,0.003796,0.003796,0.003796
190,24755,0.93762,0.76153,1.02415,0.77559,0.80829,0.87754,0.66909,0.92579,0.64265,1.09966,0.003763,0.003763,0.003763
191,24878,0.93239,0.76326,1.02108,0.77649,0.8079,0.87758,0.66895,0.92576,0.64244,1.09975,0.00373,0.00373,0.00373
