epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,1764.96,0.99047,1.12895,1.005,0.5686,0.69782,0.66755,0.49317,0.95406,1.15647,1.05413,0.009538,0.009538,0.009538
16,1883.09,0.98928,1.1082,1.00808,0.61137,0.71616,0.71586,0.53673,0.93803,0.97434,1.05258,0.009505,0.009505,0.009505
17,2002.29,0.97715,1.10372,1.00652,0.56458,0.72169,0.67637,0.50208,0.94138,0.99645,1.04736,0.009472,0.009472,0.009472
18,2119.7,0.97314,1.08882,1.00553,0.59704,0.71674,0.70768,0.5321,0.93041,0.96957,1.05533,0.009439,0.009439,0.009439
19,2236.91,0.97346,1.09378,1.00147,0.60064,0.69661,0.70029,0.52682,0.9343,0.98844,1.05527,0.009406,0.009406,0.009406
20,2354.04,0.97384,1.07432,1.0008,0.61031,0.74818,0.73823,0.55484,0.92894,0.94107,1.06033,0.009373,0.009373,0.009373
21,2472.24,0.96352,1.06604,1.00158,0.60728,0.72431,0.71663,0.54199,0.92031,0.94417,1.0397,0.00934,0.00934,0.00934
22,2590.96,0.96692,1.07536,0.99957,0.61194,0.76041,0.74084,0.55795,0.93232,0.899,1.04787,0.009307,0.009307,0.009307
23,2711.09,0.96497,1.0564,0.99868,0.58723,0.71401,0.69031,0.51766,0.92619,0.98431,1.04265,0.009274,0.009274,0.009274
24,2828.88,0.95906,1.07218,0.99691,0.62107,0.73537,0.73731,0.55959,0.92233,0.90153,1.04434,0.009241,0.009241,0.009241
25,2947.56,0.96143,1.05481,1.00103,0.63394,0.73909,0.74721,0.56895,0.91633,0.89873,1.048,0.009208,0.009208,0.009208
26,3065.08,0.96081,1.0407,0.99952,0.63389,0.74399,0.74477,0.56229,0.91654,0.89576,1.04299,0.009175,0.009175,0.009175
27,3182.18,0.96025,1.0468,0.99842,0.62194,0.74876,0.74267,0.56423,0.91933,0.89728,1.0508,0.009142,0.009142,0.009142
28,3299.15,0.96183,1.0489,1.00394,0.64115,0.73185,0.75467,0.57284,0.91122,0.88842,1.03833,0.009109,0.009109,0.009109
29,3414.17,0.95644,1.0355,0.99861,0.64176,0.75256,0.75453,0.5737,0.9127,0.88271,1.0466,0.009076,0.009076,0.009076
30,3530.21,0.96048,1.02302,1.00098,0.62445,0.75851,0.75231,0.57127,0.91187,0.88414,1.04168,0.009043,0.009043,0.009043
31,3646.45,0.95384,1.01673,0.998,0.62219,0.76303,0.75093,0.57147,0.91798,0.87943,1.04534,0.00901,0.00901,0.00901
32,3761.98,0.94535,1.02107,0.99172,0.62693,0.75546,0.74901,0.56339,0.92321,0.88054,1.04983,0.008977,0.008977,0.008977
33,3877.39,0.94922,1.01498,0.99339,0.62768,0.74934,0.75599,0.57238,0.90674,0.89178,1.04345,0.008944,0.008944,0.008944
34,3993.48,0.9578,1.0245,0.99925,0.62203,0.76477,0.75306,0.57144,0.91211,0.87963,1.04879,0.008911,0.008911,0.008911
35,4110.66,0.9459,1.02354,0.99766,0.62857,0.74787,0.75053,0.5696,0.90492,0.87834,1.04338,0.008878,0.008878,0.008878
36,4228.44,0.94769,1.01168,1.00246,0.64005,0.75269,0.75785,0.573,0.91312,0.86873,1.04568,0.008845,0.008845,0.008845
37,4345.55,0.94695,1.02264,0.99682,0.53375,0.62707,0.62644,0.46328,0.94055,1.10798,1.05812,0.008812,0.008812,0.008812
38,4464.09,0.94043,0.99808,0.99405,0.63918,0.75241,0.76308,0.58166,0.90635,0.8558,1.04519,0.008779,0.008779,0.008779
39,4582.84,0.93959,1.01395,0.99119,0.61927,0.74527,0.74251,0.56525,0.91328,0.88538,1.04392,0.008746,0.008746,0.008746
40,4700.44,0.94529,0.99906,0.99807,0.63777,0.76769,0.7524,0.5735,0.89742,0.86741,1.03938,0.008713,0.008713,0.008713
41,4816.63,0.93782,1.00007,0.99249,0.63983,0.74267,0.75058,0.56946,0.90276,0.87443,1.03687,0.00868,0.00868,0.00868
42,4932.57,0.94052,0.99365,0.9962,0.64619,0.74332,0.75653,0.57494,0.90327,0.8692,1.04538,0.008647,0.008647,0.008647
43,5047.99,0.94177,0.98304,0.99833,0.64112,0.75895,0.76033,0.58038,0.89911,0.84471,1.04071,0.008614,0.008614,0.008614
44,5163.36,0.94423,0.99778,0.99682,0.63162,0.75822,0.75707,0.57673,0.90372,0.84518,1.04502,0.008581,0.008581,0.008581
45,5278.9,0.93894,0.98578,0.99546,0.64505,0.75495,0.7645,0.58359,0.90445,0.85289,1.04602,0.008548,0.008548,0.008548
46,5394.87,0.93374,0.98906,0.99417,0.66244,0.74643,0.7621,0.58062,0.90118,0.86351,1.03842,0.008515,0.008515,0.008515
47,5513.22,0.93833,0.98237,0.99287,0.64599,0.76681,0.76524,0.58593,0.89749,0.83152,1.0386,0.008482,0.008482,0.008482
48,5630.61,0.93421,0.97369,0.99416,0.64556,0.75866,0.76639,0.58392,0.91097,0.84249,1.04739,0.008449,0.008449,0.008449
49,5748.59,0.93247,0.97047,0.98891,0.63858,0.7607,0.76338,0.58023,0.90504,0.84728,1.0415,0.008416,0.008416,0.008416
50,5866.27,0.9336,0.97852,0.9894,0.64491,0.74868,0.75936,0.57871,0.90783,0.85822,1.04478,0.008383,0.008383,0.008383
51,5984.24,0.9322,0.97527,0.99134,0.65179,0.76041,0.76797,0.5891,0.90171,0.82789,1.04285,0.00835,0.00835,0.00835
52,6101.91,0.93439,0.97543,0.98798,0.63048,0.75662,0.75539,0.57699,0.89741,0.85042,1.03799,0.008317,0.008317,0.008317
53,6219.93,0.93116,0.97804,0.99085,0.64376,0.76652,0.76739,0.58766,0.88988,0.82857,1.03574,0.008284,0.008284,0.008284
54,6338.25,0.93062,0.96295,0.99291,0.6455,0.77819,0.77428,0.59229,0.89431,0.83776,1.03766,0.008251,0.008251,0.008251
55,6456.32,0.93617,0.97272,0.99458,0.63533,0.76856,0.76344,0.58153,0.8999,0.84121,1.03957,0.008218,0.008218,0.008218
56,6573.91,0.93035,0.9699,0.98805,0.67435,0.73508,0.77038,0.58874,0.89661,0.83016,1.0385,0.008185,0.008185,0.008185
57,6691.47,0.93452,0.96662,0.99244,0.64039,0.77505,0.77013,0.58388,0.90313,0.83855,1.04182,0.008152,0.008152,0.008152
58,6808.7,0.92877,0.95793,0.98934,0.67271,0.75216,0.7804,0.59717,0.89807,0.80809,1.04054,0.008119,0.008119,0.008119
59,6924,0.92801,0.95025,0.98668,0.67829,0.7476,0.78121,0.59764,0.89629,0.82061,1.03985,0.008086,0.008086,0.008086
60,7040.45,0.92585,0.94927,0.99177,0.677,0.74498,0.78308,0.59917,0.89559,0.81295,1.03817,0.008053,0.008053,0.008053
61,7157.13,0.9214,0.94893,0.99233,0.67918,0.73857,0.77836,0.59626,0.89744,0.82014,1.04106,0.00802,0.00802,0.00802
62,7273.9,0.92959,0.96005,0.99475,0.6775,0.73945,0.78116,0.59849,0.89272,0.81033,1.03829,0.007987,0.007987,0.007987
63,7390.19,0.92274,0.95064,0.98684,0.66302,0.75837,0.78135,0.59844,0.89572,0.80166,1.03893,0.007954,0.007954,0.007954
64,7507.29,0.92071,0.94692,0.98476,0.67395,0.75575,0.78024,0.5952,0.89608,0.81363,1.03686,0.007921,0.007921,0.007921
65,7624.59,0.92629,0.94856,0.98884,0.66667,0.77032,0.78547,0.60298,0.89555,0.79818,1.03525,0.007888,0.007888,0.007888
66,7741.72,0.9233,0.94795,0.9866,0.68123,0.74614,0.77949,0.5996,0.89604,0.80618,1.03862,0.007855,0.007855,0.007855
67,7858.47,0.92277,0.93283,0.99532,0.67136,0.76012,0.77986,0.59719,0.8945,0.79476,1.04105,0.007822,0.007822,0.007822
68,7975.44,0.92444,0.94061,0.9922,0.6822,0.75721,0.78585,0.60318,0.88982,0.78691,1.0386,0.007789,0.007789,0.007789
69,8096.7,0.9258,0.94801,0.98856,0.673,0.76361,0.78279,0.5991,0.8895,0.7916,1.03532,0.007756,0.007756,0.007756
70,8216,0.92062,0.93755,0.9862,0.68256,0.76369,0.78631,0.60174,0.89811,0.78556,1.0413,0.007723,0.007723,0.007723
71,8336.23,0.91995,0.9322,0.99224,0.68215,0.75473,0.78671,0.60235,0.89057,0.78687,1.03865,0.00769,0.00769,0.00769
72,8456.7,0.92108,0.93855,0.98914,0.67069,0.77019,0.78414,0.59959,0.89526,0.7938,1.04155,0.007657,0.007657,0.007657
73,8576.04,0.91823,0.93297,0.98673,0.6767,0.76186,0.78274,0.60004,0.89295,0.78989,1.03658,0.007624,0.007624,0.007624
74,8694.61,0.91799,0.93584,0.9856,0.6765,0.77254,0.78316,0.60029,0.89331,0.78165,1.03503,0.007591,0.007591,0.007591
75,8811.39,0.92762,0.93679,0.99064,0.66862,0.7736,0.78645,0.60034,0.89291,0.78745,1.03967,0.007558,0.007558,0.007558
76,8926.78,0.92399,0.92401,0.9918,0.67098,0.7639,0.78766,0.60541,0.88687,0.78473,1.03779,0.007525,0.007525,0.007525
77,9041.79,0.92026,0.93405,0.99204,0.67893,0.76885,0.79234,0.60568,0.88829,0.79572,1.03785,0.007492,0.007492,0.007492
78,9156.63,0.91718,0.93245,0.98816,0.65936,0.78947,0.78903,0.60458,0.88701,0.78089,1.034,0.007459,0.007459,0.007459
79,9271.8,0.92072,0.92898,0.99409,0.67401,0.75662,0.78085,0.6007,0.88594,0.78833,1.03202,0.007426,0.007426,0.007426
80,9386.54,0.91669,0.92736,0.98566,0.68132,0.74751,0.79041,0.60822,0.88896,0.78497,1.03676,0.007393,0.007393,0.007393
81,9501.2,0.91226,0.9252,0.98413,0.66993,0.77758,0.78847,0.60646,0.88855,0.77437,1.03669,0.00736,0.00736,0.00736
82,9617.38,0.91642,0.93499,0.9892,0.67013,0.78362,0.79315,0.60876,0.8875,0.76976,1.03466,0.007327,0.007327,0.007327
83,9735.31,0.9135,0.92761,0.98583,0.6703,0.78365,0.79246,0.60908,0.88465,0.77078,1.03473,0.007294,0.007294,0.007294
84,9856.61,0.91689,0.92962,0.99172,0.68006,0.76914,0.7904,0.60612,0.88474,0.77444,1.03566,0.007261,0.007261,0.007261
85,9975.08,0.91427,0.91798,0.98826,0.67603,0.75895,0.79136,0.60964,0.88123,0.7768,1.03295,0.007228,0.007228,0.007228
86,10092.6,0.9092,0.91688,0.98508,0.67945,0.75779,0.78908,0.60531,0.88557,0.78095,1.03577,0.007195,0.007195,0.007195
87,10210.5,0.90898,0.90834,0.98542,0.66911,0.77118,0.79209,0.60899,0.88623,0.77155,1.03609,0.007162,0.007162,0.007162
88,10327.6,0.91648,0.91279,0.98845,0.67082,0.78137,0.79236,0.60907,0.88538,0.76727,1.03579,0.007129,0.007129,0.007129
89,10445,0.90829,0.90615,0.98349,0.67041,0.78049,0.79257,0.60939,0.88301,0.76655,1.03283,0.007096,0.007096,0.007096
90,10564.6,0.91426,0.92259,0.99134,0.66657,0.79039,0.79265,0.60694,0.88777,0.76714,1.0359,0.007063,0.007063,0.007063
91,10681.4,0.90725,0.90923,0.98818,0.6742,0.77875,0.79215,0.60797,0.88788,0.76668,1.03896,0.00703,0.00703,0.00703
92,10797.6,0.92004,0.8965,0.99258,0.68617,0.76681,0.79171,0.60889,0.88737,0.76239,1.03572,0.006997,0.006997,0.006997
93,10944.2,0.90845,0.90338,0.98725,0.67197,0.78836,0.79485,0.60924,0.88342,0.76292,1.03463,0.006964,0.006964,0.006964
94,11131.9,0.91493,0.90025,0.99206,0.67403,0.78198,0.7924,0.60899,0.88327,0.76218,1.03586,0.006931,0.006931,0.006931
95,11315,0.91821,0.89967,0.99067,0.68199,0.76604,0.79374,0.61008,0.88186,0.76519,1.0354,0.006898,0.006898,0.006898
96,11502.5,0.90863,0.90593,0.98564,0.68143,0.77031,0.79582,0.61124,0.88413,0.76703,1.03665,0.006865,0.006865,0.006865
97,11685.9,0.91119,0.91493,0.9905,0.69554,0.7615,0.79553,0.61115,0.88655,0.76641,1.03883,0.006832,0.006832,0.006832
98,11867.8,0.9114,0.91037,0.98738,0.69187,0.76594,0.79502,0.60987,0.88589,0.76704,1.03852,0.006799,0.006799,0.006799
99,12059.8,0.90942,0.90295,0.98489,0.69131,0.76419,0.79646,0.61005,0.88198,0.76141,1.03561,0.006766,0.006766,0.006766
100,12257.8,0.89897,0.891,0.98029,0.68686,0.76798,0.79575,0.61177,0.87884,0.75701,1.032,0.006733,0.006733,0.006733
101,12469.7,0.90804,0.90593,0.98671,0.67999,0.77729,0.79715,0.61249,0.88013,0.75203,1.03318,0.0067,0.0067,0.0067
102,12655.9,0.90356,0.89557,0.98647,0.68458,0.76856,0.79912,0.61286,0.88323,0.7552,1.03594,0.006667,0.006667,0.006667
103,12842.4,0.90564,0.89637,0.98439,0.69144,0.77001,0.79945,0.6145,0.88126,0.75187,1.03481,0.006634,0.006634,0.006634
104,13047.1,0.9069,0.88853,0.98578,0.69286,0.76594,0.79913,0.61523,0.88488,0.7582,1.03592,0.006601,0.006601,0.006601
105,13209.8,0.91312,0.89248,0.9909,0.67622,0.78224,0.79646,0.61193,0.88426,0.75595,1.03565,0.006568,0.006568,0.006568
106,13326,0.9045,0.88858,0.98166,0.68316,0.77293,0.79634,0.61127,0.88434,0.75363,1.03478,0.006535,0.006535,0.006535
107,13441.7,0.90302,0.8898,0.98671,0.68469,0.76808,0.79731,0.61261,0.8853,0.75347,1.03483,0.006502,0.006502,0.006502
108,13557,0.90752,0.889,0.98061,0.67774,0.77613,0.79682,0.61166,0.88597,0.75713,1.03443,0.006469,0.006469,0.006469
109,13672.3,0.90643,0.88309,0.97904,0.6783,0.77467,0.79673,0.61214,0.88344,0.75242,1.03187,0.006436,0.006436,0.006436
110,13787,0.90418,0.88556,0.98347,0.68484,0.76769,0.7969,0.61324,0.88269,0.75539,1.03254,0.006403,0.006403,0.006403
111,13900.5,0.89943,0.89295,0.98338,0.68296,0.77409,0.79634,0.61318,0.88169,0.75417,1.03359,0.00637,0.00637,0.00637
112,14013.9,0.90387,0.87975,0.9832,0.68309,0.7693,0.79768,0.61355,0.88404,0.75473,1.03534,0.006337,0.006337,0.006337
113,14127.8,0.89775,0.88395,0.98336,0.68029,0.77147,0.79853,0.61284,0.88091,0.75566,1.03358,0.006304,0.006304,0.006304
114,14241.6,0.905,0.88437,0.98315,0.68529,0.77555,0.79973,0.61436,0.87965,0.75019,1.03162,0.006271,0.006271,0.006271
115,14354.9,0.90321,0.87642,0.97979,0.69084,0.77282,0.80037,0.61632,0.87988,0.75033,1.03202,0.006238,0.006238,0.006238
116,14468.1,0.90051,0.8894,0.98416,0.69155,0.77933,0.80008,0.6166,0.88268,0.75204,1.03393,0.006205,0.006205,0.006205
117,14582.3,0.90961,0.87954,0.98843,0.69492,0.77234,0.80194,0.61715,0.88187,0.74841,1.03488,0.006172,0.006172,0.006172
118,14696.5,0.90149,0.88457,0.98311,0.68875,0.78013,0.80161,0.61677,0.88149,0.74517,1.03507,0.006139,0.006139,0.006139
119,14811.1,0.89662,0.87214,0.98275,0.68331,0.7802,0.8018,0.61654,0.87873,0.74458,1.0329,0.006106,0.006106,0.006106
120,14925.5,0.90137,0.87117,0.98367,0.68525,0.78428,0.80034,0.61673,0.87981,0.7463,1.03366,0.006073,0.006073,0.006073
121,15039.6,0.90381,0.87182,0.98424,0.69135,0.77467,0.8003,0.61537,0.88266,0.74671,1.03465,0.00604,0.00604,0.00604
122,15153.8,0.89624,0.8678,0.97959,0.68912,0.77351,0.80195,0.61594,0.88319,0.74751,1.03573,0.006007,0.006007,0.006007
123,15269.6,0.90119,0.88312,0.98683,0.68918,0.77351,0.80147,0.61609,0.88077,0.74498,1.03536,0.005974,0.005974,0.005974
124,15385.1,0.90071,0.87173,0.98824,0.68759,0.78108,0.80248,0.61795,0.87943,0.74281,1.03401,0.005941,0.005941,0.005941
125,15500.2,0.89855,0.86641,0.9817,0.67668,0.79447,0.80275,0.61764,0.87973,0.74192,1.03309,0.005908,0.005908,0.005908
126,15615.3,0.89449,0.86675,0.98176,0.68507,0.78952,0.80242,0.61732,0.87835,0.74029,1.03131,0.005875,0.005875,0.005875
127,15730.6,0.89886,0.87227,0.98363,0.69027,0.77984,0.80305,0.61825,0.87652,0.73779,1.03034,0.005842,0.005842,0.005842
128,15845.2,0.89006,0.86044,0.97916,0.69266,0.77682,0.80259,0.6183,0.87712,0.73687,1.03091,0.005809,0.005809,0.005809
129,15960.4,0.90193,0.8621,0.98403,0.69132,0.77978,0.80392,0.61875,0.8769,0.73653,1.03069,0.005776,0.005776,0.005776
130,16075.3,0.8951,0.86633,0.98095,0.69291,0.77512,0.80346,0.61803,0.88012,0.73894,1.03263,0.005743,0.005743,0.005743
131,16190.1,0.89521,0.86758,0.97974,0.68439,0.78195,0.80297,0.61764,0.88078,0.73845,1.03342,0.00571,0.00571,0.00571
132,16304.8,0.89366,0.86044,0.97543,0.6837,0.78253,0.80359,0.61894,0.87944,0.73804,1.0325,0.005677,0.005677,0.005677
133,16420.3,0.89602,0.8582,0.98007,0.68157,0.78544,0.80371,0.61857,0.87872,0.73707,1.03263,0.005644,0.005644,0.005644
134,16535.7,0.89742,0.86055,0.98537,0.67953,0.78253,0.80281,0.61814,0.87777,0.73657,1.03258,0.005611,0.005611,0.005611
135,16650.1,0.89097,0.85763,0.97857,0.68036,0.78224,0.80248,0.61704,0.87936,0.73834,1.03433,0.005578,0.005578,0.005578
136,16764.3,0.89637,0.85041,0.97989,0.68205,0.77584,0.80179,0.61681,0.8789,0.74023,1.0339,0.005545,0.005545,0.005545
137,16878.7,0.8922,0.84382,0.98044,0.69519,0.76943,0.80166,0.61678,0.87932,0.74243,1.03423,0.005512,0.005512,0.005512
138,16993.1,0.8899,0.8555,0.97898,0.68968,0.77555,0.80205,0.61777,0.87917,0.7417,1.03337,0.005479,0.005479,0.005479
139,17107.1,0.8931,0.8567,0.97724,0.69003,0.77293,0.80212,0.61752,0.87971,0.74011,1.03312,0.005446,0.005446,0.005446
140,17221,0.89042,0.84612,0.98035,0.69994,0.76303,0.80281,0.61786,0.87967,0.73806,1.03348,0.005413,0.005413,0.005413
141,17335.6,0.88781,0.84847,0.97718,0.69264,0.76824,0.80256,0.61776,0.87997,0.73848,1.03338,0.00538,0.00538,0.00538
142,17451,0.88896,0.85325,0.97991,0.68999,0.77671,0.80258,0.61778,0.8791,0.73945,1.03286,0.005347,0.005347,0.005347
143,17565.9,0.89204,0.85267,0.97896,0.69017,0.77525,0.8026,0.61758,0.87771,0.73995,1.03232,0.005314,0.005314,0.005314
144,17681.7,0.88222,0.84052,0.97675,0.68696,0.78137,0.80253,0.61725,0.87798,0.73954,1.03263,0.005281,0.005281,0.005281
145,17797.4,0.88904,0.8443,0.97517,0.68872,0.77846,0.80281,0.61858,0.87792,0.73924,1.0325,0.005248,0.005248,0.005248
146,17912.9,0.88889,0.84153,0.9747,0.6941,0.76739,0.80325,0.61831,0.87688,0.73763,1.03289,0.005215,0.005215,0.005215
147,18027.9,0.8897,0.84591,0.9741,0.69306,0.77176,0.80285,0.61714,0.87829,0.7379,1.03376,0.005182,0.005182,0.005182
148,18141.4,0.88897,0.8417,0.98041,0.69688,0.7706,0.80214,0.61733,0.87802,0.74095,1.03307,0.005149,0.005149,0.005149
149,18254.8,0.88537,0.84031,0.98036,0.69851,0.7671,0.80165,0.61652,0.8778,0.74049,1.03286,0.005116,0.005116,0.005116
150,18368,0.89438,0.84926,0.98389,0.68896,0.78049,0.80226,0.61756,0.87721,0.74024,1.03181,0.005083,0.005083,0.005083
151,18481.4,0.88525,0.83209,0.97767,0.69064,0.77671,0.80214,0.61859,0.87656,0.73855,1.03207,0.00505,0.00505,0.00505
152,18594.5,0.88397,0.83404,0.9769,0.69208,0.77409,0.80227,0.61849,0.87645,0.73653,1.03199,0.005017,0.005017,0.005017
153,18708.3,0.88589,0.83745,0.97382,0.68769,0.77846,0.80234,0.61887,0.87612,0.73714,1.03222,0.004984,0.004984,0.004984
154,18823.5,0.88257,0.83608,0.97935,0.68755,0.77817,0.8025,0.61854,0.87617,0.73603,1.03229,0.004951,0.004951,0.004951
155,18939.4,0.88058,0.82286,0.97185,0.69185,0.76972,0.80282,0.61951,0.87622,0.7358,1.032,0.004918,0.004918,0.004918
156,19055.4,0.88481,0.83309,0.97402,0.69199,0.77089,0.80279,0.61973,0.87725,0.73521,1.03259,0.004885,0.004885,0.004885
157,19171.4,0.88056,0.81636,0.97648,0.69231,0.76943,0.80268,0.61936,0.87732,0.73572,1.03248,0.004852,0.004852,0.004852
158,19287.1,0.88583,0.82816,0.97837,0.68527,0.77206,0.80249,0.61947,0.87775,0.73616,1.03273,0.004819,0.004819,0.004819
159,19402.8,0.87744,0.82245,0.97161,0.67897,0.77438,0.80179,0.61923,0.87773,0.73653,1.03298,0.004786,0.004786,0.004786
160,19517.7,0.8827,0.83247,0.97236,0.70039,0.7575,0.80233,0.61992,0.87734,0.73735,1.03285,0.004753,0.004753,0.004753
161,19632.6,0.8813,0.82597,0.9772,0.68652,0.7706,0.80187,0.61935,0.87723,0.73768,1.03298,0.00472,0.00472,0.00472
162,19747.5,0.87771,0.82715,0.97677,0.68916,0.76808,0.80132,0.61802,0.87847,0.73854,1.03394,0.004687,0.004687,0.004687
163,19862.7,0.88695,0.82792,0.97751,0.68781,0.76798,0.80124,0.61826,0.87896,0.73891,1.03393,0.004654,0.004654,0.004654
164,19978,0.88045,0.82972,0.97275,0.68679,0.77176,0.80234,0.6193,0.87996,0.73743,1.0343,0.004621,0.004621,0.004621
165,20093.4,0.88215,0.82253,0.97164,0.68615,0.77266,0.80274,0.61989,0.88005,0.73681,1.03462,0.004588,0.004588,0.004588
166,20209,0.87747,0.83028,0.97451,0.68606,0.76914,0.80221,0.61964,0.87955,0.73764,1.03413,0.004555,0.004555,0.004555
167,20324.2,0.88224,0.82001,0.97958,0.68741,0.76856,0.80207,0.61898,0.87919,0.73864,1.03355,0.004522,0.004522,0.004522
168,20439.4,0.87974,0.82471,0.97016,0.68244,0.7739,0.80247,0.61971,0.87936,0.73797,1.0333,0.004489,0.004489,0.004489
169,20554.3,0.87816,0.8237,0.97409,0.68351,0.77525,0.802,0.61937,0.87939,0.7384,1.03314,0.004456,0.004456,0.004456
170,20669.5,0.87752,0.8196,0.97634,0.67752,0.77846,0.80229,0.61935,0.87944,0.73806,1.03331,0.004423,0.004423,0.004423
171,20784.6,0.87934,0.81756,0.97853,0.67931,0.7807,0.8026,0.61939,0.87929,0.73859,1.03353,0.00439,0.00439,0.00439
172,20900.8,0.8697,0.80912,0.9711,0.67833,0.78195,0.80205,0.61926,0.87963,0.74006,1.03384,0.004357,0.004357,0.004357
173,21017,0.8745,0.80668,0.9748,0.67058,0.79389,0.80182,0.61976,0.87938,0.74056,1.03378,0.004324,0.004324,0.004324
174,21133,0.87152,0.80854,0.97497,0.67453,0.78457,0.80171,0.61933,0.87934,0.73994,1.03388,0.004291,0.004291,0.004291
175,21248.2,0.8753,0.81045,0.97335,0.67621,0.78049,0.80192,0.61963,0.87929,0.74005,1.03397,0.004258,0.004258,0.004258
176,21363.2,0.87823,0.81053,0.97657,0.67469,0.77991,0.80177,0.61918,0.87909,0.74049,1.03357,0.004225,0.004225,0.004225
177,21478.5,0.87894,0.82295,0.97642,0.67643,0.77933,0.80171,0.61897,0.87856,0.74101,1.03332,0.004192,0.004192,0.004192
178,21593.4,0.8778,0.80532,0.97786,0.67144,0.78515,0.80159,0.61955,0.87877,0.74169,1.03338,0.004159,0.004159,0.004159
179,21708.3,0.87046,0.79989,0.9735,0.67474,0.78108,0.80169,0.61864,0.87881,0.74093,1.03353,0.004126,0.004126,0.004126
180,21822.9,0.87232,0.79979,0.96974,0.67356,0.78391,0.80185,0.61873,0.87863,0.73954,1.03363,0.004093,0.004093,0.004093
181,21937.6,0.87295,0.80076,0.97443,0.6774,0.77555,0.80206,0.61892,0.87868,0.73867,1.03373,0.00406,0.00406,0.00406
182,22051.9,0.86923,0.79814,0.96718,0.67645,0.77584,0.80206,0.61935,0.87843,0.73929,1.03349,0.004027,0.004027,0.004027
183,22166.4,0.8738,0.80028,0.97187,0.67303,0.78561,0.80194,0.61911,0.87794,0.73888,1.03331,0.003994,0.003994,0.003994
184,22279.8,0.87243,0.80992,0.97668,0.67711,0.77758,0.8019,0.61909,0.87766,0.73915,1.03318,0.003961,0.003961,0.003961
185,22393.7,0.87478,0.79153,0.97248,0.687,0.76359,0.8019,0.6192,0.87766,0.73849,1.03318,0.003928,0.003928,0.003928
186,22507.2,0.86646,0.79588,0.96928,0.68587,0.76274,0.80161,0.61863,0.87778,0.73882,1.03325,0.003895,0.003895,0.003895
187,22620.7,0.86923,0.78769,0.97146,0.68275,0.76856,0.80162,0.61828,0.87811,0.73936,1.0333,0.003862,0.003862,0.003862
188,22733.8,0.87102,0.80065,0.97042,0.68273,0.77118,0.80158,0.61859,0.87846,0.7394,1.03326,0.003829,0.003829,0.003829
189,22847.1,0.87374,0.79049,0.96975,0.67926,0.77745,0.80148,0.61871,0.87854,0.7396,1.0333,0.003796,0.003796,0.003796
190,22962.3,0.86827,0.77937,0.96811,0.67811,0.77555,0.80186,0.61879,0.8787,0.73996,1.03345,0.003763,0.003763,0.003763
191,23078.1,0.86947,0.79075,0.96936,0.6793,0.7745,0.80195,0.61841,0.87902,0.73937,1.0335,0.00373,0.00373,0.00373
