epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,13379.3,1.86756,1.78477,2.00841,0.68318,0.7607,0.78641,0.60657,1.77529,1.51624,2.08555,0.007459,0.007459,0.007459
79,13511.1,1.86953,1.77476,2.01918,0.66244,0.77729,0.7828,0.60159,1.78828,1.52404,2.09742,0.007426,0.007426,0.007426
80,13643.6,1.86077,1.76425,2.00495,0.66653,0.77567,0.78579,0.60233,1.7861,1.50624,2.0988,0.007393,0.007393,0.007393
81,13776.2,1.85265,1.75846,1.99487,0.66436,0.7837,0.78536,0.6051,1.7721,1.49071,2.09131,0.00736,0.00736,0.00736
82,13909,1.8663,1.78123,2.00821,0.67006,0.77331,0.78603,0.60332,1.79458,1.50795,2.10263,0.007327,0.007327,0.007327
83,14040.8,1.85963,1.76685,1.99797,0.68016,0.75924,0.78463,0.6039,1.78557,1.51262,2.10035,0.007294,0.007294,0.007294
84,14172.5,1.85883,1.77529,2.00802,0.67185,0.77817,0.78233,0.60169,1.7802,1.50517,2.09802,0.007261,0.007261,0.007261
85,14304.4,1.86036,1.75295,2.00726,0.67275,0.77205,0.78403,0.60254,1.78024,1.51803,2.09942,0.007228,0.007228,0.007228
86,14435.8,1.84748,1.74292,1.9994,0.66895,0.77642,0.78439,0.60269,1.78547,1.50397,2.09905,0.007195,0.007195,0.007195
87,14568,1.85062,1.71981,1.99435,0.66793,0.76681,0.78332,0.60138,1.78299,1.51433,2.09507,0.007162,0.007162,0.007162
88,14758,1.86217,1.73535,1.99701,0.68342,0.75429,0.7854,0.60394,1.7794,1.50799,2.08975,0.007129,0.007129,0.007129
89,14965.8,1.84872,1.73392,1.99503,0.68198,0.74556,0.78532,0.60377,1.77702,1.49743,2.08916,0.007096,0.007096,0.007096
90,15171.4,1.85694,1.7446,2.01178,0.66296,0.77758,0.7843,0.6036,1.77353,1.49037,2.0921,0.007063,0.007063,0.007063
91,15375.4,1.83887,1.72542,1.99894,0.66175,0.77686,0.78642,0.60536,1.7699,1.49379,2.09238,0.00703,0.00703,0.00703
92,15581.6,1.86242,1.71026,2.0074,0.65898,0.78195,0.78571,0.60479,1.77088,1.50431,2.08797,0.006997,0.006997,0.006997
93,15759.4,1.84071,1.7101,2.00035,0.67476,0.75498,0.78404,0.60394,1.76628,1.48732,2.08859,0.006964,0.006964,0.006964
94,15891.2,1.85097,1.69636,2.00156,0.68061,0.75439,0.78637,0.60538,1.77561,1.49486,2.09215,0.006931,0.006931,0.006931
95,16022.8,1.85936,1.69856,2.00004,0.66666,0.7639,0.78709,0.60802,1.76525,1.49371,2.08502,0.006898,0.006898,0.006898
96,16154.7,1.83775,1.70986,1.99171,0.674,0.76078,0.78765,0.60814,1.76649,1.4861,2.08589,0.006865,0.006865,0.006865
97,16286.2,1.85014,1.73293,2.00546,0.67474,0.77362,0.78716,0.60762,1.76435,1.48288,2.08362,0.006832,0.006832,0.006832
98,16418.3,1.84906,1.71849,2.00297,0.69444,0.74168,0.78768,0.60762,1.76463,1.48242,2.09216,0.006799,0.006799,0.006799
99,16549.9,1.84096,1.71267,1.99846,0.67977,0.75924,0.78697,0.60725,1.76727,1.48793,2.0927,0.006766,0.006766,0.006766
100,16681.7,1.82733,1.68953,1.98721,0.67791,0.76469,0.78814,0.60826,1.76586,1.49336,2.08896,0.006733,0.006733,0.006733
101,16812.2,1.84175,1.71283,1.99846,0.67724,0.76972,0.79063,0.60994,1.76873,1.47619,2.08995,0.0067,0.0067,0.0067
102,16941.9,1.83924,1.69578,1.99644,0.67839,0.76448,0.78892,0.60734,1.76753,1.48367,2.08663,0.006667,0.006667,0.006667
103,17072.1,1.83705,1.70254,1.98911,0.67768,0.77613,0.79099,0.60901,1.76433,1.48624,2.08331,0.006634,0.006634,0.006634
104,17202.4,1.8355,1.6724,1.9875,0.68648,0.76361,0.79245,0.61148,1.76713,1.47795,2.08454,0.006601,0.006601,0.006601
105,17332.4,1.84289,1.68697,1.99961,0.68657,0.76396,0.79332,0.61174,1.76766,1.47398,2.08321,0.006568,0.006568,0.006568
106,17464.9,1.82924,1.67922,1.98428,0.67079,0.78224,0.79111,0.60983,1.76802,1.47941,2.08713,0.006535,0.006535,0.006535
107,17597.8,1.82917,1.67432,2.00425,0.67611,0.78049,0.79308,0.61075,1.77336,1.48006,2.09121,0.006502,0.006502,0.006502
108,17730.5,1.83885,1.66887,1.99048,0.68568,0.76972,0.79244,0.60967,1.77446,1.47826,2.09221,0.006469,0.006469,0.006469
109,17862.5,1.83911,1.65768,1.99209,0.67714,0.77991,0.79238,0.60962,1.77795,1.47587,2.09421,0.006436,0.006436,0.006436
110,17994.2,1.82383,1.66174,1.99028,0.68428,0.76623,0.79029,0.60944,1.77067,1.4811,2.08763,0.006403,0.006403,0.006403
111,18126.1,1.81322,1.67845,1.98117,0.67769,0.77002,0.79037,0.60937,1.76879,1.47985,2.08266,0.00637,0.00637,0.00637
112,18258.1,1.82546,1.64877,1.98713,0.68063,0.76313,0.79153,0.60984,1.76773,1.47385,2.08366,0.006337,0.006337,0.006337
113,18389.3,1.81641,1.66209,1.98622,0.68986,0.74985,0.79001,0.61065,1.76316,1.4816,2.07987,0.006304,0.006304,0.006304
114,18521.1,1.82865,1.6586,1.99264,0.67831,0.77263,0.7909,0.61071,1.76556,1.48374,2.08364,0.006271,0.006271,0.006271
115,18653.3,1.82409,1.63638,1.98702,0.68857,0.75895,0.78905,0.60876,1.76207,1.48135,2.08526,0.006238,0.006238,0.006238
116,18785.6,1.8217,1.654,1.99617,0.66608,0.78049,0.78891,0.60865,1.76505,1.47755,2.08846,0.006205,0.006205,0.006205
117,18917,1.83464,1.64307,1.99659,0.67846,0.77787,0.79116,0.60902,1.76545,1.47366,2.08709,0.006172,0.006172,0.006172
118,19047.4,1.82231,1.65834,1.98939,0.67558,0.77234,0.78992,0.60969,1.76395,1.47846,2.08779,0.006139,0.006139,0.006139
119,19179.1,1.81174,1.62677,1.98714,0.68415,0.75691,0.78974,0.60914,1.76321,1.47597,2.08742,0.006106,0.006106,0.006106
120,19311.4,1.81775,1.63507,1.98948,0.67237,0.76952,0.79081,0.61067,1.76204,1.4764,2.08657,0.006073,0.006073,0.006073
121,19442.4,1.83075,1.62797,1.99449,0.68298,0.75638,0.7906,0.60958,1.76315,1.4829,2.08761,0.00604,0.00604,0.00604
122,19573.3,1.81081,1.62212,1.98159,0.68852,0.76,0.79073,0.60994,1.76336,1.48303,2.08866,0.006007,0.006007,0.006007
123,19704.2,1.81958,1.66137,1.99353,0.67767,0.77118,0.79019,0.61011,1.76064,1.48245,2.08606,0.005974,0.005974,0.005974
124,19834.4,1.81697,1.63833,1.99449,0.68548,0.76769,0.79084,0.61054,1.76367,1.48814,2.08605,0.005941,0.005941,0.005941
125,19965,1.81898,1.62461,1.98622,0.67757,0.77351,0.79211,0.61166,1.76498,1.48431,2.0881,0.005908,0.005908,0.005908
126,20098.2,1.80559,1.61707,1.98316,0.67791,0.77351,0.79045,0.61002,1.76475,1.4809,2.08788,0.005875,0.005875,0.005875
127,20231.3,1.81637,1.61561,1.99003,0.68331,0.76798,0.79212,0.60992,1.7628,1.47126,2.08707,0.005842,0.005842,0.005842
128,20364.1,1.79963,1.61677,1.97658,0.68188,0.77147,0.79196,0.61019,1.76162,1.47708,2.08546,0.005809,0.005809,0.005809
129,20496.9,1.82221,1.61143,1.98737,0.68417,0.76594,0.79141,0.60964,1.76244,1.47822,2.08621,0.005776,0.005776,0.005776
130,20628.3,1.79757,1.61902,1.97723,0.6737,0.77779,0.78898,0.60834,1.76353,1.48068,2.08816,0.005743,0.005743,0.005743
131,20758.9,1.81182,1.60942,1.98108,0.67696,0.76806,0.78953,0.60899,1.76215,1.48735,2.08877,0.00571,0.00571,0.00571
132,20889.4,1.80071,1.6002,1.97143,0.67048,0.77933,0.78889,0.60821,1.761,1.48884,2.08841,0.005677,0.005677,0.005677
133,21019.5,1.80843,1.59195,1.98272,0.68425,0.75953,0.79002,0.6099,1.7604,1.4901,2.08776,0.005644,0.005644,0.005644
134,21148.6,1.80652,1.59682,1.98926,0.68944,0.75162,0.78989,0.60898,1.76272,1.49153,2.08856,0.005611,0.005611,0.005611
135,21280.2,1.8016,1.5934,1.97657,0.68651,0.75837,0.79081,0.61119,1.76228,1.49286,2.08836,0.005578,0.005578,0.005578
136,21412.7,1.80201,1.5665,1.9768,0.68941,0.75668,0.79253,0.61199,1.76313,1.48876,2.08974,0.005545,0.005545,0.005545
137,21545.6,1.79516,1.56117,1.98133,0.68584,0.75779,0.79195,0.61127,1.7622,1.49138,2.08891,0.005512,0.005512,0.005512
138,21678.8,1.79695,1.56986,1.98324,0.69668,0.74818,0.79205,0.61207,1.76163,1.49102,2.08863,0.005479,0.005479,0.005479
139,21811.7,1.80213,1.57211,1.97742,0.69114,0.75808,0.79134,0.61122,1.76313,1.4883,2.08863,0.005446,0.005446,0.005446
140,21943.7,1.79335,1.56815,1.97583,0.68966,0.75808,0.79252,0.6122,1.76225,1.48381,2.08768,0.005413,0.005413,0.005413
141,22076,1.79302,1.55961,1.97264,0.68684,0.76237,0.79127,0.61005,1.76375,1.48789,2.08715,0.00538,0.00538,0.00538
142,22207.6,1.79185,1.56814,1.97631,0.68487,0.76684,0.79122,0.61076,1.76282,1.48333,2.0857,0.005347,0.005347,0.005347
143,22339.1,1.79273,1.55392,1.97503,0.68598,0.76762,0.79163,0.61037,1.76064,1.48591,2.08399,0.005314,0.005314,0.005314
144,22470.4,1.77797,1.55317,1.97332,0.68776,0.76739,0.7918,0.61109,1.75907,1.4865,2.08283,0.005281,0.005281,0.005281
145,22601.4,1.7854,1.54077,1.9655,0.68309,0.76745,0.79098,0.61037,1.7593,1.49154,2.08272,0.005248,0.005248,0.005248
146,22732,1.78961,1.5553,1.95923,0.68654,0.76012,0.79122,0.61059,1.76066,1.48858,2.08339,0.005215,0.005215,0.005215
147,22862.8,1.79166,1.55209,1.96275,0.69373,0.74993,0.79034,0.60901,1.76323,1.4915,2.08289,0.005182,0.005182,0.005182
148,22992.7,1.77852,1.55452,1.97049,0.67642,0.76943,0.78824,0.60782,1.7639,1.4948,2.08238,0.005149,0.005149,0.005149
149,23123.2,1.7782,1.53582,1.97376,0.68465,0.76161,0.78882,0.60796,1.76585,1.49404,2.08303,0.005116,0.005116,0.005116
150,23255.2,1.79709,1.54883,1.9807,0.68214,0.76347,0.78902,0.60795,1.76586,1.4946,2.08333,0.005083,0.005083,0.005083
151,23388.1,1.78348,1.52074,1.97181,0.67525,0.77525,0.78919,0.60811,1.76691,1.49331,2.08471,0.00505,0.00505,0.00505
152,23519.7,1.77567,1.52459,1.96788,0.66872,0.78099,0.78929,0.60788,1.76691,1.49325,2.08443,0.005017,0.005017,0.005017
153,23651.1,1.78359,1.53196,1.96438,0.66565,0.7869,0.79033,0.60919,1.76714,1.49363,2.08442,0.004984,0.004984,0.004984
154,23782.7,1.76964,1.52496,1.97441,0.6673,0.78477,0.7898,0.60872,1.76809,1.49253,2.08532,0.004951,0.004951,0.004951
155,23914.8,1.76775,1.49754,1.95955,0.6701,0.78137,0.7911,0.61025,1.76851,1.49102,2.08516,0.004918,0.004918,0.004918
156,24047.1,1.76852,1.50464,1.96152,0.67644,0.77031,0.78976,0.60936,1.76552,1.49164,2.08528,0.004885,0.004885,0.004885
157,24179.5,1.76224,1.47521,1.96853,0.67287,0.77817,0.79122,0.61058,1.76591,1.49181,2.08656,0.004852,0.004852,0.004852
158,24312,1.77852,1.51162,1.97293,0.67925,0.77186,0.78928,0.60938,1.76537,1.49276,2.0858,0.004819,0.004819,0.004819
159,24442,1.76697,1.50703,1.95775,0.68295,0.76507,0.78925,0.60968,1.76516,1.49093,2.08538,0.004786,0.004786,0.004786
160,24571.8,1.77013,1.50014,1.95929,0.68143,0.76798,0.79031,0.61099,1.76501,1.4923,2.08585,0.004753,0.004753,0.004753
161,24701.3,1.76531,1.49898,1.96563,0.66509,0.78777,0.78916,0.60962,1.76381,1.49481,2.08581,0.00472,0.00472,0.00472
162,24831.1,1.75495,1.48568,1.96306,0.67985,0.76448,0.7908,0.61119,1.76341,1.49795,2.08527,0.004687,0.004687,0.004687
163,24961.1,1.78232,1.49707,1.97153,0.68523,0.75861,0.78871,0.60949,1.76396,1.50046,2.08663,0.004654,0.004654,0.004654
164,25093.7,1.75982,1.50215,1.95958,0.68748,0.75546,0.78924,0.60985,1.7643,1.5018,2.08776,0.004621,0.004621,0.004621
165,25227.2,1.76285,1.48709,1.95245,0.68869,0.75351,0.78781,0.60771,1.76564,1.50386,2.08789,0.004588,0.004588,0.004588
166,25360.2,1.75608,1.49434,1.96233,0.68423,0.7551,0.78804,0.60813,1.76484,1.50463,2.08726,0.004555,0.004555,0.004555
167,25492.9,1.77126,1.48814,1.97753,0.67968,0.76012,0.7881,0.60831,1.76415,1.50611,2.08717,0.004522,0.004522,0.004522
168,25625.2,1.76335,1.48884,1.95513,0.67411,0.76856,0.7873,0.60815,1.76198,1.50615,2.08605,0.004489,0.004489,0.004489
169,25756.4,1.76144,1.48234,1.96515,0.67285,0.77089,0.78711,0.60886,1.76152,1.5105,2.08582,0.004456,0.004456,0.004456
170,25888,1.75639,1.47107,1.95903,0.67516,0.77147,0.78766,0.60978,1.7611,1.50975,2.08558,0.004423,0.004423,0.004423
171,26019.8,1.76669,1.45176,1.97002,0.6744,0.7706,0.78728,0.60881,1.7615,1.50971,2.08592,0.00439,0.00439,0.00439
172,26151.8,1.7445,1.4422,1.95371,0.67448,0.76971,0.78649,0.60871,1.7619,1.51476,2.08566,0.004357,0.004357,0.004357
173,26283.9,1.74507,1.43712,1.95798,0.68139,0.76128,0.78631,0.60877,1.761,1.51647,2.08538,0.004324,0.004324,0.004324
174,26416.2,1.74537,1.44866,1.95914,0.67418,0.76536,0.78702,0.60901,1.76167,1.51676,2.08566,0.004291,0.004291,0.004291
175,26549.3,1.75278,1.44557,1.95925,0.67647,0.76516,0.78632,0.60795,1.76248,1.51853,2.08616,0.004258,0.004258,0.004258
176,26682,1.75484,1.44053,1.96894,0.67504,0.76798,0.78606,0.60787,1.76241,1.52019,2.08591,0.004225,0.004225,0.004225
177,26814,1.76008,1.4855,1.96412,0.68218,0.76245,0.78641,0.60807,1.76247,1.52065,2.08548,0.004192,0.004192,0.004192
178,26946.1,1.76218,1.43454,1.96994,0.68376,0.75595,0.78613,0.60758,1.76223,1.52295,2.08471,0.004159,0.004159,0.004159
179,27078.1,1.73424,1.42147,1.95442,0.68069,0.76395,0.78562,0.60729,1.76182,1.52461,2.08507,0.004126,0.004126,0.004126
180,27209.9,1.74522,1.41742,1.94962,0.67826,0.76565,0.78471,0.60636,1.76169,1.52612,2.08532,0.004093,0.004093,0.004093
181,27341.8,1.75224,1.41846,1.96392,0.67599,0.77031,0.7842,0.60588,1.76225,1.52766,2.08598,0.00406,0.00406,0.00406
182,27473.3,1.73429,1.39985,1.94231,0.6822,0.75928,0.78388,0.60559,1.76338,1.53013,2.08607,0.004027,0.004027,0.004027
183,27606.1,1.74984,1.41626,1.95194,0.68173,0.75837,0.78361,0.60515,1.76535,1.53023,2.08592,0.003994,0.003994,0.003994
184,27738.8,1.75355,1.43666,1.96484,0.68088,0.76186,0.78454,0.60615,1.76648,1.53326,2.08579,0.003961,0.003961,0.003961
185,27871.4,1.74426,1.39905,1.9563,0.67896,0.76408,0.78419,0.60598,1.7661,1.5341,2.08594,0.003928,0.003928,0.003928
186,28004.1,1.72943,1.39304,1.95021,0.67815,0.76553,0.78353,0.60472,1.7671,1.53554,2.08608,0.003895,0.003895,0.003895
187,28140,1.72931,1.38177,1.95548,0.68309,0.76128,0.78384,0.60477,1.76705,1.53614,2.08657,0.003862,0.003862,0.003862
188,28272.4,1.73518,1.41828,1.95601,0.6787,0.76377,0.78332,0.60393,1.76742,1.53812,2.08679,0.003829,0.003829,0.003829
189,28402.7,1.73836,1.3863,1.95167,0.68137,0.76419,0.78302,0.6039,1.76768,1.5382,2.0868,0.003796,0.003796,0.003796
190,28532.9,1.72818,1.36868,1.95059,0.68171,0.76318,0.78305,0.60405,1.76771,1.5416,2.08706,0.003763,0.003763,0.003763
191,28663.6,1.72924,1.39293,1.94932,0.68309,0.76128,0.78295,0.60372,1.76758,1.54257,2.08722,0.00373,0.00373,0.00373
