epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,6463.52,0.93366,0.95125,1.0002,0.66388,0.71646,0.76114,0.58144,0.89616,0.82596,1.04802,0.008416,0.008416,0.008416
50,6595.43,0.93536,0.96929,0.99989,0.65993,0.73499,0.76956,0.58656,0.90301,0.8325,1.04707,0.008383,0.008383,0.008383
51,6727.02,0.93394,0.95858,0.99925,0.63821,0.76826,0.76853,0.58829,0.89739,0.811,1.04893,0.00835,0.00835,0.00835
52,6858.34,0.93554,0.95528,0.9966,0.65824,0.75604,0.76718,0.58773,0.89926,0.82544,1.0456,0.008317,0.008317,0.008317
53,6989.79,0.93049,0.95919,0.99779,0.66595,0.74984,0.77066,0.58793,0.89722,0.81842,1.04872,0.008284,0.008284,0.008284
54,7121.53,0.93211,0.94987,0.9991,0.6654,0.75633,0.77408,0.59133,0.89686,0.81363,1.04633,0.008251,0.008251,0.008251
55,7253.65,0.9362,0.95793,1.00318,0.66294,0.7501,0.77178,0.58921,0.89655,0.8079,1.04788,0.008218,0.008218,0.008218
56,7385.99,0.93149,0.95253,0.99574,0.65426,0.75363,0.76291,0.58478,0.89496,0.81596,1.04536,0.008185,0.008185,0.008185
57,7518.5,0.93318,0.94486,1.00005,0.67839,0.7541,0.77992,0.59666,0.89672,0.80665,1.04957,0.008152,0.008152,0.008152
58,7651.42,0.92585,0.94035,0.99544,0.67894,0.75169,0.77909,0.59772,0.89254,0.79015,1.04667,0.008119,0.008119,0.008119
59,7784.44,0.92595,0.9359,0.99042,0.66252,0.76623,0.77646,0.59556,0.89174,0.80214,1.04213,0.008086,0.008086,0.008086
60,7916.61,0.92604,0.9389,0.99697,0.6618,0.76186,0.77988,0.59752,0.89057,0.79791,1.04351,0.008053,0.008053,0.008053
61,8048.46,0.9241,0.9367,0.99748,0.67107,0.75372,0.78186,0.59956,0.89292,0.79592,1.04494,0.00802,0.00802,0.00802
62,8179.31,0.931,0.94405,0.99814,0.68016,0.74498,0.77708,0.59494,0.8972,0.7937,1.0451,0.007987,0.007987,0.007987
63,8310.35,0.92297,0.93409,0.99174,0.67387,0.75226,0.77543,0.59375,0.8964,0.79078,1.04809,0.007954,0.007954,0.007954
64,8440.71,0.92101,0.93733,0.99137,0.67534,0.74905,0.77933,0.59743,0.89249,0.79321,1.04511,0.007921,0.007921,0.007921
65,8570.94,0.92676,0.93068,0.99736,0.68515,0.74818,0.78522,0.60008,0.89568,0.77914,1.04661,0.007888,0.007888,0.007888
66,8702.51,0.92368,0.92702,0.99317,0.68589,0.74672,0.78087,0.59834,0.89255,0.77881,1.04396,0.007855,0.007855,0.007855
67,8835.74,0.92643,0.92254,1.00098,0.67809,0.75856,0.78557,0.60207,0.89341,0.78477,1.04276,0.007822,0.007822,0.007822
68,8968.7,0.92557,0.91949,0.99797,0.67927,0.75633,0.78735,0.60268,0.89732,0.77281,1.04654,0.007789,0.007789,0.007789
69,9102.25,0.92742,0.929,0.9953,0.66521,0.77336,0.78543,0.60283,0.88735,0.7768,1.04113,0.007756,0.007756,0.007756
70,9235.7,0.92048,0.92003,0.99276,0.68588,0.74643,0.78815,0.60461,0.89185,0.77567,1.04345,0.007723,0.007723,0.007723
71,9368.12,0.92115,0.92043,0.99502,0.66079,0.77015,0.78672,0.60436,0.88743,0.77566,1.0396,0.00769,0.00769,0.00769
72,9500.59,0.92085,0.91994,0.99303,0.66871,0.76217,0.78956,0.60523,0.88619,0.77669,1.03983,0.007657,0.007657,0.007657
73,9633.22,0.91931,0.91657,0.99095,0.67683,0.74061,0.78689,0.60312,0.88835,0.77425,1.03995,0.007624,0.007624,0.007624
74,9765.92,0.91893,0.92256,0.99246,0.67474,0.76396,0.78994,0.60687,0.88547,0.76692,1.03698,0.007591,0.007591,0.007591
75,9898.19,0.9269,0.9169,0.99424,0.67728,0.74934,0.78896,0.60489,0.8863,0.78213,1.03881,0.007558,0.007558,0.007558
76,10030.6,0.92335,0.90404,0.99377,0.68114,0.75993,0.79004,0.60777,0.88457,0.76528,1.0378,0.007525,0.007525,0.007525
77,10163,0.92021,0.91283,0.99366,0.67152,0.75761,0.79023,0.60575,0.88678,0.77243,1.03994,0.007492,0.007492,0.007492
78,10295.3,0.91719,0.91419,0.99329,0.66227,0.78209,0.79218,0.60798,0.88536,0.76142,1.03896,0.007459,0.007459,0.007459
79,10428.5,0.91927,0.91357,0.99765,0.68881,0.74498,0.78758,0.60443,0.88709,0.76733,1.04156,0.007426,0.007426,0.007426
80,10560.5,0.9172,0.90881,0.99054,0.67285,0.76579,0.7909,0.60682,0.88499,0.76618,1.03933,0.007393,0.007393,0.007393
81,10692.9,0.91334,0.90173,0.98726,0.67914,0.76591,0.79236,0.61009,0.88224,0.7558,1.03745,0.00736,0.00736,0.00736
82,10826.2,0.91462,0.90924,0.99099,0.67171,0.77758,0.79375,0.60954,0.88711,0.75499,1.03923,0.007327,0.007327,0.007327
83,10959.3,0.91389,0.90851,0.9898,0.6865,0.75226,0.79402,0.60957,0.8863,0.76244,1.04091,0.007294,0.007294,0.007294
84,11091.9,0.91433,0.91081,0.99412,0.68388,0.7545,0.79201,0.60914,0.88393,0.76021,1.04172,0.007261,0.007261,0.007261
85,11224.9,0.91352,0.89857,0.99225,0.68559,0.74017,0.79249,0.60718,0.88583,0.75905,1.04076,0.007228,0.007228,0.007228
86,11357.9,0.90795,0.89857,0.98911,0.67498,0.76477,0.79347,0.60935,0.88454,0.76047,1.03938,0.007195,0.007195,0.007195
87,11490.5,0.90748,0.88636,0.9865,0.68532,0.75226,0.79291,0.60926,0.88693,0.75853,1.03906,0.007162,0.007162,0.007162
88,11623.4,0.91375,0.88899,0.98905,0.69724,0.74964,0.79563,0.61041,0.8876,0.75161,1.04017,0.007129,0.007129,0.007129
89,11755.4,0.90696,0.88577,0.98685,0.69066,0.75604,0.79303,0.61113,0.88203,0.75593,1.03826,0.007096,0.007096,0.007096
90,11887.9,0.91402,0.8968,0.99445,0.68856,0.7569,0.79562,0.61079,0.88071,0.74978,1.03701,0.007063,0.007063,0.007063
91,12019.1,0.90336,0.88801,0.98721,0.67821,0.76818,0.79413,0.61246,0.88125,0.75306,1.03725,0.00703,0.00703,0.00703
92,12150.6,0.91621,0.88063,0.99622,0.67564,0.78428,0.79523,0.61013,0.8878,0.75528,1.04178,0.006997,0.006997,0.006997
93,12281.9,0.90698,0.87957,0.98793,0.68196,0.76012,0.79516,0.60981,0.88336,0.7472,1.03795,0.006964,0.006964,0.006964
94,12413.4,0.9107,0.87426,0.98985,0.67892,0.7707,0.79637,0.61079,0.88475,0.74828,1.03846,0.006931,0.006931,0.006931
95,12544.5,0.91709,0.87729,0.99073,0.68536,0.75924,0.79829,0.61239,0.88642,0.7454,1.0408,0.006898,0.006898,0.006898
96,12677.2,0.90356,0.88541,0.9844,0.67829,0.76594,0.79236,0.61031,0.88502,0.74703,1.03947,0.006865,0.006865,0.006865
97,12810.5,0.91095,0.89324,0.991,0.693,0.75377,0.79359,0.61064,0.88619,0.74681,1.03906,0.006832,0.006832,0.006832
98,12943.4,0.91061,0.88206,0.98856,0.69177,0.75855,0.7963,0.61223,0.88495,0.74166,1.03943,0.006799,0.006799,0.006799
99,13076.6,0.9081,0.88168,0.98729,0.6926,0.75953,0.79816,0.61384,0.88543,0.74189,1.03998,0.006766,0.006766,0.006766
100,13210,0.89803,0.87232,0.98188,0.67681,0.77263,0.79789,0.61356,0.8797,0.73875,1.03822,0.006733,0.006733,0.006733
101,13342.2,0.9074,0.88457,0.9891,0.67671,0.77817,0.80031,0.61595,0.88207,0.73681,1.03928,0.0067,0.0067,0.0067
102,13474.2,0.90547,0.87509,0.98886,0.68093,0.77661,0.79546,0.61181,0.88177,0.74047,1.0386,0.006667,0.006667,0.006667
103,13606.7,0.90489,0.87853,0.98536,0.67776,0.77642,0.79814,0.61376,0.87931,0.73965,1.0368,0.006634,0.006634,0.006634
104,13745.3,0.90179,0.86315,0.98452,0.69762,0.75424,0.79877,0.6156,0.87919,0.73946,1.036,0.006601,0.006601,0.006601
105,13877.5,0.90953,0.86673,0.99205,0.68977,0.76157,0.79315,0.61087,0.87906,0.74486,1.03627,0.006568,0.006568,0.006568
106,14010.2,0.90048,0.8702,0.98238,0.6989,0.75517,0.79709,0.61404,0.88018,0.73861,1.03742,0.006535,0.006535,0.006535
107,14142.4,0.89854,0.86969,0.98919,0.69787,0.75381,0.80007,0.61648,0.88289,0.73677,1.03845,0.006502,0.006502,0.006502
108,14275,0.90653,0.86232,0.98602,0.68926,0.77147,0.80156,0.61607,0.8827,0.73559,1.03691,0.006469,0.006469,0.006469
109,14408.1,0.90469,0.86044,0.98543,0.69371,0.75924,0.79987,0.61585,0.88233,0.74031,1.0374,0.006436,0.006436,0.006436
110,14540.1,0.90357,0.86269,0.98839,0.6982,0.75546,0.79918,0.61506,0.88376,0.74058,1.03876,0.006403,0.006403,0.006403
111,14671.5,0.89915,0.86787,0.98632,0.69046,0.76012,0.79841,0.61419,0.88251,0.74125,1.03826,0.00637,0.00637,0.00637
112,14803.2,0.90224,0.85556,0.98617,0.70248,0.75404,0.7989,0.61428,0.88416,0.73731,1.03976,0.006337,0.006337,0.006337
113,14934.7,0.8948,0.85525,0.98596,0.6888,0.7639,0.79841,0.61391,0.88233,0.73891,1.03917,0.006304,0.006304,0.006304
114,15065.6,0.90226,0.86384,0.98764,0.69463,0.76617,0.80004,0.61578,0.8818,0.7404,1.03814,0.006271,0.006271,0.006271
115,15197,0.90222,0.85532,0.98323,0.67752,0.79127,0.80137,0.6165,0.87954,0.73485,1.03556,0.006238,0.006238,0.006238
116,15329.4,0.89926,0.86181,0.98742,0.69015,0.77292,0.8007,0.61618,0.87922,0.7318,1.03681,0.006205,0.006205,0.006205
117,15462.2,0.90553,0.85059,0.98819,0.693,0.76856,0.80115,0.61549,0.88004,0.73161,1.03642,0.006172,0.006172,0.006172
118,15595.4,0.89986,0.85992,0.98465,0.69728,0.75976,0.80057,0.61543,0.8814,0.73265,1.03735,0.006139,0.006139,0.006139
119,15728.1,0.89684,0.84708,0.98545,0.69796,0.754,0.7995,0.61579,0.88027,0.73544,1.0367,0.006106,0.006106,0.006106
120,15860.3,0.8979,0.8545,0.98475,0.69171,0.76487,0.79915,0.61601,0.87877,0.73489,1.03557,0.006073,0.006073,0.006073
121,15992,0.90382,0.84512,0.98785,0.68488,0.77205,0.79958,0.61468,0.88035,0.73746,1.03778,0.00604,0.00604,0.00604
122,16123.7,0.89407,0.84003,0.98211,0.69966,0.75604,0.80029,0.61526,0.87932,0.74031,1.03612,0.006007,0.006007,0.006007
123,16254.6,0.90077,0.85641,0.98856,0.68176,0.76773,0.80048,0.61607,0.87976,0.73907,1.03743,0.005974,0.005974,0.005974
124,16385.6,0.89947,0.85082,0.99068,0.68908,0.76536,0.80106,0.61682,0.87969,0.73734,1.0374,0.005941,0.005941,0.005941
125,16517.9,0.89617,0.84387,0.98375,0.68682,0.77496,0.80245,0.61752,0.88133,0.73587,1.03804,0.005908,0.005908,0.005908
126,16651.1,0.89436,0.84482,0.98321,0.68804,0.77089,0.80222,0.6183,0.88165,0.73569,1.0377,0.005875,0.005875,0.005875
127,16784.1,0.89814,0.84715,0.98687,0.67955,0.77438,0.80158,0.61877,0.88065,0.73383,1.03654,0.005842,0.005842,0.005842
128,16916.7,0.89005,0.84163,0.98193,0.68029,0.77555,0.8024,0.61932,0.88075,0.73476,1.03674,0.005809,0.005809,0.005809
129,17049.6,0.90147,0.84349,0.98698,0.68409,0.78137,0.80258,0.61909,0.88094,0.73539,1.03644,0.005776,0.005776,0.005776
130,17184.1,0.89457,0.84196,0.98363,0.6793,0.78253,0.80214,0.61835,0.88029,0.7361,1.03619,0.005743,0.005743,0.005743
131,17316.6,0.89471,0.84544,0.98381,0.68208,0.78806,0.80336,0.61803,0.87997,0.73313,1.03622,0.00571,0.00571,0.00571
132,17449.3,0.89276,0.83337,0.97887,0.68289,0.78302,0.80329,0.6186,0.88139,0.73455,1.03765,0.005677,0.005677,0.005677
133,17581.8,0.898,0.8355,0.98261,0.68763,0.77351,0.80288,0.61866,0.88233,0.73581,1.03816,0.005644,0.005644,0.005644
134,17714.7,0.89645,0.83829,0.98695,0.69478,0.7671,0.80332,0.61855,0.8822,0.73756,1.03858,0.005611,0.005611,0.005611
135,17846.2,0.89073,0.83353,0.97998,0.69153,0.76554,0.80246,0.61748,0.88241,0.73616,1.03898,0.005578,0.005578,0.005578
136,17978,0.89477,0.82413,0.98282,0.68489,0.77827,0.8021,0.61761,0.88288,0.73662,1.03872,0.005545,0.005545,0.005545
137,18110.1,0.89123,0.81793,0.98189,0.68285,0.78719,0.80125,0.61718,0.88175,0.73821,1.03818,0.005512,0.005512,0.005512
138,18242,0.88885,0.8334,0.98207,0.68282,0.79156,0.80176,0.61756,0.88207,0.73541,1.03766,0.005479,0.005479,0.005479
139,18374.1,0.88732,0.82473,0.97842,0.68443,0.77642,0.80173,0.61792,0.88226,0.73508,1.03756,0.005446,0.005446,0.005446
140,18507,0.88641,0.81694,0.97911,0.68054,0.78079,0.80131,0.61856,0.88201,0.7391,1.03706,0.005413,0.005413,0.005413
141,18640,0.88713,0.82002,0.97859,0.68398,0.77564,0.80167,0.61872,0.88314,0.73855,1.03706,0.00538,0.00538,0.00538
142,18772.9,0.88488,0.8267,0.98108,0.68919,0.77176,0.80203,0.61805,0.88161,0.73689,1.03617,0.005347,0.005347,0.005347
143,18905.5,0.88908,0.82353,0.98089,0.68531,0.77467,0.80167,0.61847,0.88137,0.73657,1.03596,0.005314,0.005314,0.005314
144,19038,0.8818,0.82006,0.97981,0.68074,0.78544,0.80135,0.61891,0.88073,0.73632,1.03553,0.005281,0.005281,0.005281
145,19170.8,0.88827,0.81472,0.97775,0.68953,0.77205,0.80114,0.61735,0.88126,0.73666,1.03586,0.005248,0.005248,0.005248
146,19303.4,0.88954,0.81634,0.97683,0.69051,0.77163,0.80122,0.61784,0.88163,0.7357,1.03631,0.005215,0.005215,0.005215
147,19437,0.88876,0.81584,0.97708,0.69776,0.76618,0.80152,0.61794,0.88192,0.73489,1.03654,0.005182,0.005182,0.005182
148,19570,0.88739,0.81253,0.98363,0.68853,0.77584,0.8013,0.61814,0.88213,0.73574,1.03662,0.005149,0.005149,0.005149
149,19702.2,0.88364,0.80792,0.98172,0.69062,0.77267,0.80125,0.61811,0.88129,0.73413,1.03684,0.005116,0.005116,0.005116
150,19833.3,0.89036,0.81252,0.98522,0.69878,0.76788,0.80196,0.61807,0.88077,0.73431,1.03662,0.005083,0.005083,0.005083
151,19965,0.88057,0.80145,0.97795,0.69656,0.76769,0.80274,0.61913,0.88044,0.73419,1.03609,0.00505,0.00505,0.00505
152,20096,0.88248,0.80196,0.97861,0.69476,0.7673,0.80253,0.61974,0.88016,0.735,1.03592,0.005017,0.005017,0.005017
153,20226.7,0.8832,0.80736,0.9755,0.69451,0.77089,0.80177,0.61905,0.87983,0.73581,1.03575,0.004984,0.004984,0.004984
154,20358.2,0.8791,0.80896,0.9816,0.68544,0.77642,0.80211,0.6194,0.88007,0.73694,1.03629,0.004951,0.004951,0.004951
155,20492,0.87781,0.79701,0.9746,0.68108,0.78088,0.80226,0.61918,0.88025,0.7372,1.03692,0.004918,0.004918,0.004918
156,20625.7,0.88004,0.8017,0.97407,0.68983,0.7653,0.80265,0.6195,0.87986,0.73554,1.03682,0.004885,0.004885,0.004885
157,20759.4,0.87653,0.78944,0.97728,0.6921,0.75844,0.80228,0.61911,0.88022,0.73658,1.03702,0.004852,0.004852,0.004852
158,20892.6,0.88202,0.79917,0.98069,0.69115,0.76224,0.80224,0.62003,0.87918,0.73693,1.03643,0.004819,0.004819,0.004819
159,21026.3,0.87354,0.80044,0.97455,0.69048,0.75953,0.80205,0.61925,0.87871,0.7357,1.03623,0.004786,0.004786,0.004786
160,21157.5,0.88116,0.79577,0.97427,0.69931,0.75342,0.80264,0.61964,0.8787,0.73642,1.03636,0.004753,0.004753,0.004753
161,21289.1,0.88099,0.79916,0.98006,0.69865,0.75721,0.80225,0.61895,0.87777,0.73434,1.03666,0.00472,0.00472,0.00472
162,21420.7,0.87499,0.79359,0.97842,0.70194,0.754,0.80267,0.62007,0.8778,0.73507,1.03668,0.004687,0.004687,0.004687
163,21552.9,0.88421,0.79258,0.98073,0.69652,0.76186,0.80276,0.61977,0.87845,0.73533,1.03692,0.004654,0.004654,0.004654
164,21684.9,0.876,0.79666,0.97417,0.69522,0.76477,0.80298,0.61919,0.87878,0.73643,1.03703,0.004621,0.004621,0.004621
165,21816.8,0.88068,0.79339,0.97547,0.69326,0.76586,0.80314,0.61961,0.87947,0.7357,1.03696,0.004588,0.004588,0.004588
166,21948.9,0.87537,0.79498,0.97689,0.69377,0.76885,0.80295,0.61957,0.87961,0.735,1.03677,0.004555,0.004555,0.004555
167,22080.7,0.88222,0.79232,0.98307,0.69045,0.77409,0.80313,0.61924,0.87982,0.73519,1.0365,0.004522,0.004522,0.004522
168,22212.7,0.87645,0.7918,0.97175,0.69186,0.77129,0.80303,0.61964,0.88038,0.73793,1.03669,0.004489,0.004489,0.004489
169,22344.8,0.87351,0.78794,0.97619,0.69647,0.76484,0.80296,0.61926,0.88012,0.73767,1.03637,0.004456,0.004456,0.004456
170,22476.2,0.87659,0.78592,0.97804,0.69802,0.7639,0.80324,0.61951,0.87999,0.73693,1.03621,0.004423,0.004423,0.004423
171,22607.6,0.87806,0.77839,0.98001,0.69361,0.76798,0.80317,0.61978,0.88062,0.73717,1.03691,0.00439,0.00439,0.00439
172,22739.2,0.86696,0.77027,0.9731,0.69323,0.7706,0.80319,0.62012,0.88004,0.73825,1.03626,0.004357,0.004357,0.004357
173,22870.4,0.8759,0.77042,0.97853,0.69891,0.76093,0.80283,0.61977,0.8796,0.73873,1.03598,0.004324,0.004324,0.004324
174,23002.8,0.86832,0.77367,0.97659,0.69188,0.77118,0.80287,0.61957,0.87962,0.73902,1.0362,0.004291,0.004291,0.004291
175,23135.1,0.87096,0.77627,0.97617,0.68865,0.7746,0.80312,0.6198,0.87949,0.73946,1.03612,0.004258,0.004258,0.004258
176,23266.9,0.87432,0.77438,0.97918,0.68742,0.77322,0.80281,0.61991,0.87983,0.74051,1.03617,0.004225,0.004225,0.004225
177,23399.2,0.87482,0.78817,0.97716,0.6876,0.77322,0.80291,0.61953,0.87993,0.74024,1.03617,0.004192,0.004192,0.004192
178,23531.2,0.87198,0.771,0.9788,0.69019,0.76739,0.80277,0.61975,0.8802,0.74071,1.03645,0.004159,0.004159,0.004159
179,23662.4,0.86749,0.76276,0.97522,0.69167,0.76623,0.80274,0.61926,0.88022,0.74133,1.03645,0.004126,0.004126,0.004126
180,23793.6,0.87097,0.76647,0.97332,0.69508,0.76245,0.80252,0.61916,0.87995,0.74169,1.03624,0.004093,0.004093,0.004093
181,23925.4,0.87038,0.76016,0.97748,0.71918,0.73662,0.80224,0.61918,0.87974,0.74232,1.03619,0.00406,0.00406,0.00406
182,24056.4,0.86706,0.75829,0.97042,0.71739,0.73752,0.80195,0.61901,0.87967,0.74301,1.03603,0.004027,0.004027,0.004027
183,24188,0.86829,0.75803,0.97222,0.71577,0.73899,0.80179,0.61844,0.87985,0.74438,1.03611,0.003994,0.003994,0.003994
184,24320.4,0.86867,0.77007,0.97769,0.69423,0.76076,0.80146,0.61798,0.88009,0.7447,1.03614,0.003961,0.003961,0.003961
185,24452.7,0.86968,0.7536,0.97277,0.7189,0.73508,0.80127,0.61772,0.88019,0.74504,1.03614,0.003928,0.003928,0.003928
186,24584.7,0.86097,0.75444,0.96991,0.7153,0.73683,0.80086,0.61744,0.88045,0.74463,1.03637,0.003895,0.003895,0.003895
187,24717,0.86234,0.7434,0.97203,0.71278,0.73945,0.80045,0.61724,0.8806,0.74537,1.03629,0.003862,0.003862,0.003862
188,24849.6,0.86763,0.7579,0.97257,0.71176,0.73901,0.80061,0.6174,0.88083,0.74594,1.03664,0.003829,0.003829,0.003829
189,24982,0.86838,0.74902,0.97169,0.70074,0.75531,0.80045,0.61698,0.88134,0.74639,1.03666,0.003796,0.003796,0.003796
190,25114.4,0.86176,0.73491,0.9705,0.70966,0.74119,0.80019,0.61691,0.88141,0.74703,1.0367,0.003763,0.003763,0.003763
191,25246.7,0.86401,0.74598,0.97021,0.69416,0.75983,0.80016,0.61698,0.88142,0.74648,1.03681,0.00373,0.00373,0.00373
