epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,6147.54,0.99529,0.87916,1.05336,0.71965,0.83035,0.8483,0.64035,0.94432,0.71262,1.10079,0.008581,0.008581,0.008581
45,6286.82,0.99489,0.88164,1.04902,0.72837,0.81131,0.84885,0.64079,0.94784,0.70707,1.10558,0.008548,0.008548,0.008548
46,6426.49,0.99459,0.88246,1.05426,0.74931,0.79588,0.85177,0.64329,0.94725,0.70488,1.10354,0.008515,0.008515,0.008515
47,6565.15,0.98763,0.86978,1.04681,0.73035,0.81131,0.84799,0.64168,0.94394,0.70827,1.10114,0.008482,0.008482,0.008482
48,6703.45,0.99543,0.87316,1.05374,0.72564,0.81848,0.84744,0.64242,0.94071,0.70752,1.0959,0.008449,0.008449,0.008449
49,6843.52,0.99387,0.87599,1.04968,0.71545,0.83234,0.84777,0.64128,0.94327,0.70608,1.09608,0.008416,0.008416,0.008416
50,6986.96,0.98999,0.87407,1.04747,0.75101,0.7917,0.8472,0.64036,0.94471,0.7031,1.09819,0.008383,0.008383,0.008383
51,7127.27,0.99531,0.86853,1.04877,0.73088,0.82346,0.85035,0.64075,0.94424,0.70598,1.09762,0.00835,0.00835,0.00835
52,7267.51,0.99204,0.8776,1.04828,0.73307,0.81671,0.84643,0.64004,0.94332,0.70455,1.10213,0.008317,0.008317,0.008317
53,7402.86,0.98957,0.87133,1.0467,0.74276,0.81396,0.85556,0.64711,0.94175,0.69215,1.0981,0.008284,0.008284,0.008284
54,7540.41,0.99653,0.8714,1.04927,0.73299,0.82325,0.85318,0.6454,0.94382,0.69596,1.10483,0.008251,0.008251,0.008251
55,7679.48,0.98733,0.86302,1.04504,0.73403,0.8164,0.85403,0.64457,0.93994,0.69204,1.10112,0.008218,0.008218,0.008218
56,7819.28,0.98943,0.86221,1.04739,0.73995,0.81159,0.85393,0.64701,0.93941,0.68966,1.09753,0.008185,0.008185,0.008185
57,7956.91,0.98811,0.86686,1.04783,0.74012,0.81074,0.85623,0.64822,0.94173,0.68821,1.1004,0.008152,0.008152,0.008152
58,8094.71,0.98563,0.85944,1.04955,0.76037,0.79824,0.85804,0.65021,0.94199,0.68366,1.09954,0.008119,0.008119,0.008119
59,8232.3,0.989,0.87066,1.04506,0.75508,0.8133,0.85936,0.65231,0.93385,0.68425,1.09472,0.008086,0.008086,0.008086
60,8369.48,0.98791,0.86119,1.05048,0.74347,0.81864,0.85977,0.65203,0.93671,0.68232,1.09975,0.008053,0.008053,0.008053
61,8507.71,0.98304,0.86116,1.04397,0.75353,0.81557,0.86027,0.65184,0.93927,0.68372,1.09894,0.00802,0.00802,0.00802
62,8645.66,0.98595,0.85601,1.04817,0.74172,0.8204,0.85681,0.65009,0.93902,0.68197,1.09815,0.007987,0.007987,0.007987
63,8783.55,0.97848,0.84904,1.04111,0.73896,0.81756,0.85885,0.65099,0.93895,0.6776,1.09651,0.007954,0.007954,0.007954
64,8922.03,0.98124,0.85416,1.03964,0.72773,0.82069,0.83509,0.63279,0.93706,0.68535,1.0936,0.007921,0.007921,0.007921
65,9060.78,0.9791,0.85077,1.03965,0.73397,0.81841,0.84826,0.64172,0.93972,0.68137,1.09625,0.007888,0.007888,0.007888
66,9201.12,0.98205,0.85521,1.0442,0.75045,0.80136,0.84618,0.63976,0.94174,0.68048,1.09647,0.007855,0.007855,0.007855
67,9339.32,0.97857,0.85004,1.04575,0.76455,0.7971,0.85992,0.65315,0.93654,0.67011,1.09382,0.007822,0.007822,0.007822
68,9478.5,0.97523,0.84521,1.03936,0.74478,0.82069,0.86118,0.65357,0.93783,0.67513,1.0972,0.007789,0.007789,0.007789
69,9616.89,0.97998,0.85444,1.04417,0.72747,0.83288,0.85632,0.64973,0.93652,0.67552,1.09671,0.007756,0.007756,0.007756
70,9754.6,0.97828,0.84887,1.04402,0.73261,0.82325,0.83824,0.6335,0.93842,0.67809,1.09788,0.007723,0.007723,0.007723
71,9892.8,0.97721,0.84946,1.04007,0.75787,0.80875,0.84583,0.63923,0.9401,0.67112,1.09973,0.00769,0.00769,0.00769
72,10030.9,0.97783,0.84973,1.04394,0.74566,0.81586,0.82841,0.62602,0.93864,0.67379,1.09804,0.007657,0.007657,0.007657
73,10169.6,0.98184,0.83692,1.04715,0.75343,0.81557,0.85268,0.64588,0.93659,0.6669,1.09621,0.007624,0.007624,0.007624
74,10343.8,0.98121,0.84979,1.04094,0.75965,0.80989,0.86407,0.65594,0.93598,0.66455,1.09894,0.007591,0.007591,0.007591
75,10518.4,0.98377,0.8467,1.0452,0.74145,0.83613,0.86473,0.65631,0.93575,0.66709,1.09807,0.007558,0.007558,0.007558
76,10655.1,0.97893,0.84322,1.04387,0.74787,0.8241,0.86528,0.65678,0.93546,0.66919,1.09708,0.007525,0.007525,0.007525
77,10792.7,0.97429,0.83482,1.04145,0.7518,0.82182,0.86532,0.65782,0.93345,0.66432,1.09519,0.007492,0.007492,0.007492
78,10930.2,0.97335,0.84293,1.03588,0.75823,0.81216,0.86436,0.65791,0.93274,0.66472,1.09586,0.007459,0.007459,0.007459
79,11067.6,0.97316,0.84363,1.04216,0.75604,0.8187,0.86236,0.65709,0.93368,0.66364,1.09725,0.007426,0.007426,0.007426
80,11205.3,0.9758,0.82977,1.04188,0.75437,0.82097,0.86354,0.65698,0.93245,0.66209,1.09771,0.007393,0.007393,0.007393
81,11343.3,0.97406,0.83542,1.03906,0.75613,0.81699,0.86322,0.65653,0.93235,0.66342,1.0982,0.00736,0.00736,0.00736
82,11481.4,0.97557,0.84141,1.04405,0.7519,0.82182,0.8641,0.65772,0.93258,0.66276,1.09721,0.007327,0.007327,0.007327
83,11619.2,0.97106,0.8376,1.04176,0.75626,0.81756,0.86463,0.65704,0.93401,0.66052,1.09842,0.007294,0.007294,0.007294
84,11757.8,0.9756,0.83296,1.03798,0.75316,0.8187,0.86473,0.65718,0.93451,0.66078,1.09861,0.007261,0.007261,0.007261
85,11896,0.97192,0.82919,1.03927,0.75173,0.82431,0.86547,0.65761,0.93428,0.65661,1.09863,0.007228,0.007228,0.007228
86,12034.2,0.97644,0.83501,1.04377,0.75043,0.82694,0.86181,0.65416,0.93305,0.65473,1.09761,0.007195,0.007195,0.007195
87,12172.6,0.97208,0.83474,1.03832,0.74901,0.83092,0.85581,0.6486,0.93303,0.65447,1.09785,0.007162,0.007162,0.007162
88,12311.1,0.96986,0.82227,1.04169,0.74711,0.83007,0.86436,0.65537,0.93228,0.65647,1.09747,0.007129,0.007129,0.007129
89,12449.6,0.96993,0.82431,1.03914,0.7536,0.8241,0.86488,0.6563,0.9321,0.65643,1.09791,0.007096,0.007096,0.007096
90,12586,0.96615,0.8233,1.03903,0.74815,0.82666,0.86295,0.65508,0.93159,0.65762,1.0975,0.007063,0.007063,0.007063
91,12722.7,0.96913,0.83075,1.03583,0.75989,0.81389,0.86589,0.65771,0.9318,0.65717,1.09748,0.00703,0.00703,0.00703
92,12859.5,0.97313,0.82781,1.04012,0.75963,0.81991,0.86838,0.6604,0.93197,0.65527,1.09729,0.006997,0.006997,0.006997
93,13001.6,0.97083,0.81899,1.03899,0.77082,0.81046,0.869,0.66169,0.93204,0.65392,1.09725,0.006964,0.006964,0.006964
94,13145.4,0.96953,0.82176,1.03708,0.76737,0.81645,0.86913,0.66118,0.93171,0.65197,1.09787,0.006931,0.006931,0.006931
95,13289.8,0.97035,0.82533,1.03993,0.77161,0.81017,0.86914,0.66125,0.9318,0.65112,1.09856,0.006898,0.006898,0.006898
96,13433.7,0.9666,0.82169,1.03757,0.77124,0.80818,0.86847,0.661,0.93172,0.65235,1.09853,0.006865,0.006865,0.006865
97,13578.7,0.9662,0.81272,1.03817,0.76541,0.81131,0.86821,0.66091,0.93106,0.65144,1.09837,0.006832,0.006832,0.006832
98,13722.4,0.96914,0.82419,1.03545,0.75821,0.8204,0.8675,0.66106,0.93038,0.65251,1.09786,0.006799,0.006799,0.006799
99,13866.7,0.9666,0.82731,1.04056,0.75303,0.82316,0.86751,0.66088,0.93001,0.65318,1.09722,0.006766,0.006766,0.006766
100,14006.4,0.96835,0.82011,1.03989,0.74644,0.83433,0.86774,0.66189,0.93041,0.65142,1.09741,0.006733,0.006733,0.006733
101,14144.8,0.96453,0.81068,1.03732,0.75928,0.81955,0.86789,0.66164,0.9301,0.65079,1.09731,0.0067,0.0067,0.0067
102,14282.9,0.96743,0.8223,1.03854,0.75342,0.82662,0.86871,0.66242,0.93038,0.64941,1.09717,0.006667,0.006667,0.006667
103,14421.3,0.96741,0.81469,1.03943,0.74678,0.8322,0.86865,0.66256,0.93033,0.64865,1.09672,0.006634,0.006634,0.006634
104,14557.9,0.96938,0.81584,1.04061,0.75079,0.83042,0.86919,0.66246,0.93041,0.64814,1.09641,0.006601,0.006601,0.006601
105,14695.8,0.95877,0.8144,1.03543,0.74455,0.83739,0.86954,0.66274,0.93062,0.64811,1.09652,0.006568,0.006568,0.006568
106,14850.8,0.96283,0.8147,1.0317,0.75188,0.83099,0.86992,0.66287,0.93038,0.64732,1.09629,0.006535,0.006535,0.006535
107,15020.2,0.96427,0.81102,1.03637,0.75342,0.8312,0.86974,0.66322,0.93042,0.64646,1.09614,0.006502,0.006502,0.006502
108,15202.4,0.96607,0.81053,1.04193,0.74852,0.83739,0.87003,0.66345,0.93036,0.64665,1.09629,0.006469,0.006469,0.006469
109,15356.4,0.9655,0.80688,1.03643,0.76367,0.81841,0.87032,0.66457,0.92984,0.64676,1.09621,0.006436,0.006436,0.006436
110,15496.8,0.9643,0.81413,1.03868,0.74701,0.83973,0.87069,0.66424,0.92952,0.64543,1.09624,0.006403,0.006403,0.006403
111,15635.3,0.96297,0.81635,1.03709,0.75076,0.83518,0.87101,0.66421,0.92929,0.6438,1.09617,0.00637,0.00637,0.00637
112,15775.1,0.96522,0.81155,1.03696,0.77589,0.80672,0.87112,0.66457,0.92978,0.64296,1.09683,0.006337,0.006337,0.006337
113,15914.2,0.95444,0.80236,1.02919,0.76618,0.8185,0.8712,0.66456,0.93008,0.64312,1.09728,0.006304,0.006304,0.006304
114,16052.8,0.96744,0.81323,1.03907,0.76343,0.82325,0.87152,0.66415,0.93027,0.64229,1.09773,0.006271,0.006271,0.006271
115,16192.9,0.96035,0.80945,1.03385,0.76257,0.82097,0.87168,0.66429,0.93019,0.6425,1.09732,0.006238,0.006238,0.006238
116,16332.4,0.96062,0.81406,1.03566,0.76426,0.81992,0.87163,0.66417,0.93019,0.64207,1.09745,0.006205,0.006205,0.006205
117,16471.8,0.95613,0.79577,1.0319,0.76505,0.82012,0.8718,0.66405,0.93004,0.64126,1.09713,0.006172,0.006172,0.006172
118,16612,0.96209,0.81706,1.03443,0.76607,0.82126,0.87198,0.6644,0.93005,0.64039,1.09689,0.006139,0.006139,0.006139
119,16753.6,0.95838,0.79986,1.03615,0.76234,0.82381,0.87223,0.66455,0.9298,0.64059,1.09668,0.006106,0.006106,0.006106
120,16895.4,0.95596,0.80549,1.03492,0.76125,0.82523,0.87219,0.66465,0.92977,0.64047,1.09675,0.006073,0.006073,0.006073
121,17037.3,0.96107,0.8014,1.03319,0.76334,0.82402,0.87213,0.66492,0.92977,0.64021,1.09661,0.00604,0.00604,0.00604
122,17179.6,0.95959,0.79403,1.0336,0.765,0.82296,0.87224,0.66541,0.92955,0.64008,1.09633,0.006007,0.006007,0.006007
123,17322.2,0.95881,0.79777,1.03205,0.76456,0.82069,0.87239,0.66481,0.92921,0.64005,1.09602,0.005974,0.005974,0.005974
124,17464.4,0.95294,0.79655,1.03041,0.7671,0.81991,0.8725,0.66487,0.92891,0.63944,1.0957,0.005941,0.005941,0.005941
125,17607.3,0.95441,0.79856,1.03492,0.77004,0.81756,0.87267,0.66561,0.92889,0.63907,1.0957,0.005908,0.005908,0.005908
126,17751.7,0.94951,0.79604,1.02856,0.77208,0.81643,0.87283,0.66537,0.92884,0.63794,1.09566,0.005875,0.005875,0.005875
127,17895.1,0.95739,0.79075,1.03099,0.77128,0.81756,0.87324,0.66572,0.9287,0.63718,1.09549,0.005842,0.005842,0.005842
128,18039.9,0.96257,0.8017,1.03599,0.7711,0.8187,0.87345,0.66583,0.92885,0.6367,1.09554,0.005809,0.005809,0.005809
129,18183.2,0.95418,0.79734,1.03337,0.76818,0.82268,0.87379,0.66629,0.92855,0.63617,1.09556,0.005776,0.005776,0.005776
130,18327.8,0.95655,0.7992,1.03465,0.76867,0.82182,0.87411,0.66656,0.92854,0.63562,1.09564,0.005743,0.005743,0.005743
131,18471.7,0.95652,0.79127,1.03485,0.77078,0.82012,0.87427,0.6671,0.92867,0.63547,1.09581,0.00571,0.00571,0.00571
132,18615,0.95366,0.78865,1.03191,0.77072,0.81984,0.87441,0.66716,0.92847,0.63486,1.09573,0.005677,0.005677,0.005677
133,18758.5,0.94721,0.79048,1.02813,0.76853,0.82211,0.87461,0.66708,0.92853,0.63465,1.09574,0.005644,0.005644,0.005644
134,18903,0.95486,0.79414,1.02843,0.76906,0.82049,0.87462,0.66688,0.9283,0.63451,1.09567,0.005611,0.005611,0.005611
135,19048.1,0.95382,0.78771,1.03248,0.76968,0.81984,0.87464,0.6672,0.92836,0.63386,1.09584,0.005578,0.005578,0.005578
136,19193.7,0.95329,0.79421,1.03244,0.76988,0.81984,0.8748,0.66742,0.92843,0.63343,1.09589,0.005545,0.005545,0.005545
137,19338.3,0.94595,0.78325,1.02469,0.7689,0.82097,0.87476,0.66714,0.92857,0.63336,1.09603,0.005512,0.005512,0.005512
138,19483.1,0.95402,0.78581,1.03041,0.76992,0.82097,0.87493,0.66703,0.9286,0.63309,1.09618,0.005479,0.005479,0.005479
139,19626.2,0.94849,0.79193,1.02818,0.7696,0.82107,0.87512,0.66713,0.92868,0.63304,1.09624,0.005446,0.005446,0.005446
140,19770.9,0.94989,0.78753,1.02987,0.77015,0.82078,0.87512,0.66731,0.92867,0.63298,1.09623,0.005413,0.005413,0.005413
141,19915.6,0.95531,0.78614,1.03193,0.76949,0.81963,0.8752,0.66739,0.92851,0.63267,1.09627,0.00538,0.00538,0.00538
142,20061.1,0.95336,0.79278,1.03122,0.76962,0.82019,0.87539,0.66719,0.92827,0.63299,1.09609,0.005347,0.005347,0.005347
143,20205.8,0.95163,0.79024,1.03035,0.77072,0.81984,0.87555,0.66714,0.92812,0.63322,1.09592,0.005314,0.005314,0.005314
144,20350,0.95175,0.78559,1.03456,0.77112,0.82047,0.87558,0.66703,0.92795,0.63315,1.09584,0.005281,0.005281,0.005281
145,20494.1,0.94766,0.78001,1.02976,0.77169,0.81931,0.8757,0.66706,0.92797,0.63328,1.0958,0.005248,0.005248,0.005248
146,20638.4,0.94849,0.78179,1.02815,0.77183,0.81902,0.87592,0.66758,0.92791,0.63338,1.09583,0.005215,0.005215,0.005215
147,20783.1,0.94729,0.78073,1.02676,0.77228,0.81927,0.87592,0.66784,0.92787,0.63315,1.0958,0.005182,0.005182,0.005182
148,20927.4,0.94355,0.77459,1.02375,0.77237,0.81957,0.87609,0.66773,0.92793,0.63317,1.09582,0.005149,0.005149,0.005149
149,21073,0.94876,0.7812,1.02804,0.77219,0.81984,0.87625,0.66773,0.92786,0.63292,1.09583,0.005116,0.005116,0.005116
150,21216.9,0.94736,0.78214,1.02673,0.77255,0.81955,0.87633,0.66771,0.92788,0.63273,1.09582,0.005083,0.005083,0.005083
151,21361.8,0.94808,0.76918,1.02973,0.77208,0.82016,0.87639,0.66793,0.92784,0.63222,1.09565,0.00505,0.00505,0.00505
152,21506.4,0.93897,0.78014,1.02403,0.77332,0.81927,0.87644,0.66826,0.92782,0.6321,1.09567,0.005017,0.005017,0.005017
153,21650.9,0.9447,0.78056,1.02695,0.77359,0.81955,0.87646,0.66766,0.92764,0.63202,1.09558,0.004984,0.004984,0.004984
154,21794.9,0.94262,0.77589,1.02796,0.77491,0.81784,0.87689,0.66785,0.92778,0.63212,1.09558,0.004951,0.004951,0.004951
155,21939.3,0.94756,0.77586,1.02548,0.77563,0.81728,0.87698,0.66817,0.92779,0.63195,1.09564,0.004918,0.004918,0.004918
156,22083.4,0.94188,0.77268,1.02563,0.77704,0.81699,0.87707,0.66832,0.9278,0.63209,1.09575,0.004885,0.004885,0.004885
157,22228.7,0.94598,0.77703,1.0251,0.77707,0.81614,0.87714,0.66834,0.92774,0.63205,1.09578,0.004852,0.004852,0.004852
158,22374.3,0.94305,0.77167,1.02742,0.77536,0.81699,0.87712,0.668,0.92778,0.632,1.09586,0.004819,0.004819,0.004819
159,22518.4,0.94204,0.7672,1.02858,0.77606,0.815,0.87727,0.66823,0.92775,0.63186,1.09593,0.004786,0.004786,0.004786
160,22662.8,0.94194,0.7719,1.02833,0.77663,0.81472,0.87729,0.66792,0.92769,0.63151,1.09592,0.004753,0.004753,0.004753
161,22806.9,0.94627,0.76798,1.02554,0.77651,0.81415,0.87697,0.66826,0.92775,0.63181,1.096,0.00472,0.00472,0.00472
162,22951.7,0.94022,0.76937,1.02678,0.7758,0.81472,0.87703,0.66862,0.92774,0.63169,1.09607,0.004687,0.004687,0.004687
163,23096,0.93865,0.76217,1.02329,0.774,0.81614,0.877,0.66866,0.92781,0.63159,1.09616,0.004654,0.004654,0.004654
164,23240.1,0.94893,0.76479,1.02758,0.77602,0.81472,0.87706,0.66876,0.9278,0.6316,1.09609,0.004621,0.004621,0.004621
165,23384.4,0.94591,0.77362,1.02977,0.77479,0.81586,0.87706,0.66875,0.92766,0.63193,1.09599,0.004588,0.004588,0.004588
166,23529.4,0.93964,0.76011,1.02945,0.77317,0.81944,0.87721,0.66878,0.92773,0.63219,1.09589,0.004555,0.004555,0.004555
167,23674.7,0.93538,0.76307,1.02391,0.77381,0.81857,0.87727,0.66879,0.92765,0.63239,1.09584,0.004522,0.004522,0.004522
168,23819.9,0.93673,0.75655,1.02409,0.77487,0.8177,0.87718,0.6691,0.92764,0.63233,1.09594,0.004489,0.004489,0.004489
169,23964.7,0.93374,0.76751,1.02412,0.7734,0.82012,0.87746,0.66888,0.92749,0.63212,1.09588,0.004456,0.004456,0.004456
170,24108.8,0.94077,0.76935,1.02862,0.77299,0.82012,0.8775,0.66903,0.92744,0.63188,1.09593,0.004423,0.004423,0.004423
171,24253.7,0.9376,0.7629,1.02633,0.77494,0.81798,0.87759,0.66912,0.92764,0.63167,1.09601,0.00439,0.00439,0.00439
172,24398.1,0.93831,0.75703,1.02492,0.77462,0.81898,0.87773,0.66906,0.92756,0.63139,1.09592,0.004357,0.004357,0.004357
173,24542.1,0.92074,0.75322,1.01683,0.77567,0.81655,0.87777,0.66906,0.92752,0.63138,1.09595,0.004324,0.004324,0.004324
174,24685.9,0.93351,0.75827,1.02101,0.77523,0.81785,0.87779,0.66914,0.92764,0.63165,1.09601,0.004291,0.004291,0.004291
175,24829.8,0.93043,0.75681,1.02169,0.77418,0.81984,0.87781,0.66895,0.92766,0.63151,1.09602,0.004258,0.004258,0.004258
176,24973.8,0.94482,0.76434,1.02888,0.77395,0.82069,0.87778,0.66911,0.92751,0.63146,1.09597,0.004225,0.004225,0.004225
177,25118.4,0.94044,0.76603,1.02476,0.77344,0.82126,0.87786,0.66928,0.92764,0.63159,1.096,0.004192,0.004192,0.004192
178,25263.2,0.93352,0.76304,1.02407,0.77344,0.82126,0.87791,0.66927,0.92759,0.63147,1.09592,0.004159,0.004159,0.004159
179,25408.2,0.93597,0.75942,1.0246,0.77335,0.82182,0.87799,0.6699,0.92755,0.63142,1.09589,0.004126,0.004126,0.004126
180,25551.3,0.92993,0.75822,1.02004,0.77324,0.8217,0.87799,0.66984,0.92762,0.63128,1.09593,0.004093,0.004093,0.004093
181,25696.4,0.93505,0.75339,1.01934,0.77282,0.8217,0.8781,0.67006,0.9275,0.63127,1.09593,0.00406,0.00406,0.00406
182,25842.1,0.92861,0.75167,1.02527,0.77232,0.82182,0.87814,0.66961,0.92745,0.63111,1.09597,0.004027,0.004027,0.004027
183,25987.1,0.93731,0.74846,1.02279,0.77315,0.82182,0.8785,0.66986,0.92738,0.63103,1.09593,0.003994,0.003994,0.003994
184,26129.8,0.93624,0.75041,1.02547,0.77306,0.82239,0.87852,0.66992,0.92745,0.631,1.09598,0.003961,0.003961,0.003961
185,26272.7,0.93076,0.75398,1.02113,0.77376,0.82027,0.87871,0.67002,0.9275,0.63083,1.09597,0.003928,0.003928,0.003928
186,26415.8,0.94063,0.7509,1.02631,0.77455,0.82154,0.87875,0.66974,0.92741,0.63075,1.09593,0.003895,0.003895,0.003895
187,26558.6,0.92846,0.74984,1.02102,0.77418,0.82226,0.87882,0.66989,0.92736,0.63068,1.0959,0.003862,0.003862,0.003862
188,26701.7,0.92589,0.74981,1.01717,0.77221,0.82325,0.8789,0.67023,0.92744,0.63066,1.096,0.003829,0.003829,0.003829
189,26843.8,0.93276,0.75218,1.02102,0.77301,0.82211,0.87895,0.67024,0.92745,0.63053,1.09605,0.003796,0.003796,0.003796
190,26986.8,0.93404,0.74597,1.02269,0.77241,0.82325,0.87897,0.67022,0.92736,0.63042,1.09594,0.003763,0.003763,0.003763
191,27130.2,0.93244,0.74729,1.02024,0.77212,0.82381,0.879,0.66975,0.92719,0.63014,1.09588,0.00373,0.00373,0.00373
